case_id,resource,activity,start_time,end_time
809,Clerk-000002,Reject application,2023-04-21 14:48:25.021,2023-04-21 14:58:25.021
808,Loan Officer-000001,Design loan offer,2023-04-21 14:48:25.021,2023-04-21 14:59:52.640
821,Applicant-000001,Applicant completes form,2023-04-21 13:59:56.691,2023-04-21 14:59:56.691
829,Clerk-000003,Check application form completeness,2023-04-21 14:30:00.000,2023-04-24 07:04:38.568
810,Loan Officer-000002,Design loan offer,2023-04-21 14:50:53.088,2023-04-24 07:11:37.496
829,Clerk-000002,Check credit history,2023-04-24 07:04:38.568,2023-04-24 07:13:04.022
821,Clerk-000001,Check application form completeness,2023-04-21 14:59:56.691,2023-04-24 07:14:15.204
819,AML Investigator-000001,AML check,2023-04-21 14:57:22.685,2023-04-24 07:14:34.169
820,AML Investigator-000001,AML check,2023-04-24 07:14:34.169,2023-04-24 07:16:20.609
811,Loan Officer-000001,Assess loan risk,2023-04-21 14:59:52.640,2023-04-24 07:19:52.640
808,Senior Officer-000001,Approve loan offer,2023-04-21 14:59:52.640,2023-04-24 07:19:52.640
808,Clerk-000001,Approve application,2023-04-24 07:19:52.640,2023-04-24 07:24:52.640
830,Clerk-000004,Check application form completeness,2023-04-21 15:00:00.000,2023-04-24 07:27:59.148
811,Clerk-000002,Reject application,2023-04-24 07:19:52.640,2023-04-24 07:29:52.640
830,Clerk-000001,Check credit history,2023-04-24 07:27:59.148,2023-04-24 07:30:51.116
812,Appraiser-000001,Appraise property,2023-04-21 14:56:10.780,2023-04-24 07:32:11.255
821,AML Investigator-000001,AML check,2023-04-24 07:16:20.609,2023-04-24 07:38:25.221
810,Senior Officer-000001,Approve loan offer,2023-04-24 07:19:52.640,2023-04-24 07:39:52.640
810,Clerk-000002,Approve application,2023-04-24 07:39:52.640,2023-04-24 07:44:52.640
812,Loan Officer-000002,Assess loan risk,2023-04-24 07:32:11.255,2023-04-24 07:52:11.255
822,AML Investigator-000001,AML check,2023-04-24 07:38:25.221,2023-04-24 07:55:49.305
821,Clerk-000003,Check credit history,2023-04-24 07:14:15.204,2023-04-24 07:59:44.424
812,Clerk-000001,Reject application,2023-04-24 07:52:11.255,2023-04-24 08:02:11.255
813,Appraiser-000001,Appraise property,2023-04-24 07:32:11.255,2023-04-24 08:03:52.597
831,Clerk-000004,Check application form completeness,2023-04-24 07:30:00.000,2023-04-24 08:06:40.411
814,Appraiser-000001,Appraise property,2023-04-24 08:03:52.597,2023-04-24 08:11:19.208
823,AML Investigator-000001,AML check,2023-04-24 07:55:49.305,2023-04-24 08:16:41.474
832,Clerk-000002,Check application form completeness,2023-04-24 08:00:00.000,2023-04-24 08:19:53.074
813,Loan Officer-000001,Assess loan risk,2023-04-24 08:03:52.597,2023-04-24 08:23:52.597
813,Loan Officer-000001,Design loan offer,2023-04-24 08:23:52.597,2023-04-24 08:26:43.268
832,Clerk-000001,Check credit history,2023-04-24 08:19:53.074,2023-04-24 08:30:35.698
814,Loan Officer-000002,Assess loan risk,2023-04-24 08:11:19.208,2023-04-24 08:31:19.208
814,Loan Officer-000001,Design loan offer,2023-04-24 08:31:19.208,2023-04-24 08:32:29.409
831,Clerk-000003,Check credit history,2023-04-24 08:06:40.411,2023-04-24 08:34:50.454
813,Senior Officer-000001,Approve loan offer,2023-04-24 08:26:43.268,2023-04-24 08:46:43.268
833,Clerk-000004,Check application form completeness,2023-04-24 08:30:00.000,2023-04-24 08:47:14.042
833,Clerk-000001,Check credit history,2023-04-24 08:47:14.042,2023-04-24 08:49:16.758
813,Clerk-000002,Cancel application,2023-04-24 08:46:43.268,2023-04-24 08:51:43.268
815,Appraiser-000001,Appraise property,2023-04-24 08:11:19.208,2023-04-24 08:57:02.283
814,Senior Officer-000001,Approve loan offer,2023-04-24 08:46:43.268,2023-04-24 09:06:43.268
834,Clerk-000003,Check application form completeness,2023-04-24 09:00:00.000,2023-04-24 09:06:50.320
816,Appraiser-000001,Appraise property,2023-04-24 08:57:02.283,2023-04-24 09:09:17.274
814,Clerk-000004,Cancel application,2023-04-24 09:06:43.268,2023-04-24 09:11:43.268
834,Clerk-000001,Check credit history,2023-04-24 09:06:50.320,2023-04-24 09:13:37.040
815,Loan Officer-000002,Assess loan risk,2023-04-24 08:57:02.283,2023-04-24 09:17:02.283
815,Loan Officer-000002,Design loan offer,2023-04-24 09:17:02.283,2023-04-24 09:23:25.019
816,Loan Officer-000001,Assess loan risk,2023-04-24 09:09:17.274,2023-04-24 09:29:17.274
835,Clerk-000002,Check application form completeness,2023-04-24 09:30:00.000,2023-04-24 09:40:46.476
817,Appraiser-000001,Appraise property,2023-04-24 09:09:17.274,2023-04-24 09:43:21.972
815,Senior Officer-000001,Approve loan offer,2023-04-24 09:23:25.019,2023-04-24 09:43:25.019
835,Clerk-000003,Check credit history,2023-04-24 09:40:46.476,2023-04-24 09:46:37.463
815,Clerk-000004,Cancel application,2023-04-24 09:43:25.019,2023-04-24 09:48:25.019
816,Loan Officer-000002,Design loan offer,2023-04-24 09:29:17.274,2023-04-24 09:49:33.070
817,Loan Officer-000001,Assess loan risk,2023-04-24 09:43:21.972,2023-04-24 10:03:21.972
818,Appraiser-000001,Appraise property,2023-04-24 09:43:21.972,2023-04-24 10:04:17.628
836,Clerk-000001,Check application form completeness,2023-04-24 10:00:00.000,2023-04-24 10:05:28.891
819,Appraiser-000001,Appraise property,2023-04-24 10:04:17.628,2023-04-24 10:06:24.586
824,AML Investigator-000001,AML check,2023-04-24 08:16:41.474,2023-04-24 10:07:41.262
816,Senior Officer-000001,Approve loan offer,2023-04-24 09:49:33.070,2023-04-24 10:09:33.070
817,Clerk-000002,Reject application,2023-04-24 10:03:21.972,2023-04-24 10:13:21.972
816,Clerk-000004,Approve application,2023-04-24 10:09:33.070,2023-04-24 10:14:33.070
825,AML Investigator-000001,AML check,2023-04-24 10:07:41.262,2023-04-24 10:20:11.042
818,Loan Officer-000002,Assess loan risk,2023-04-24 10:04:17.628,2023-04-24 10:24:17.628
819,Loan Officer-000001,Assess loan risk,2023-04-24 10:06:24.586,2023-04-24 10:26:24.586
819,Loan Officer-000001,Design loan offer,2023-04-24 10:26:24.586,2023-04-24 10:32:06.494
818,Loan Officer-000002,Design loan offer,2023-04-24 10:24:17.628,2023-04-24 10:37:18.529
826,AML Investigator-000001,AML check,2023-04-24 10:20:11.042,2023-04-24 10:38:00.525
837,Clerk-000001,Check application form completeness,2023-04-24 10:30:00.000,2023-04-24 10:39:53.947
827,AML Investigator-000001,AML check,2023-04-24 10:38:00.525,2023-04-24 10:45:25.440
836,Clerk-000003,Check credit history,2023-04-24 10:05:28.891,2023-04-24 10:46:29.681
819,Senior Officer-000001,Approve loan offer,2023-04-24 10:32:06.494,2023-04-24 10:52:06.494
828,AML Investigator-000001,AML check,2023-04-24 10:45:25.440,2023-04-24 10:55:25.131
820,Appraiser-000001,Appraise property,2023-04-24 10:06:24.586,2023-04-24 10:55:53.136
819,Clerk-000004,Approve application,2023-04-24 10:52:06.494,2023-04-24 10:57:06.494
829,AML Investigator-000001,AML check,2023-04-24 10:55:25.131,2023-04-24 11:08:45.485
818,Senior Officer-000001,Approve loan offer,2023-04-24 10:52:06.494,2023-04-24 11:12:06.494
821,Appraiser-000001,Appraise property,2023-04-24 10:55:53.136,2023-04-24 11:14:57.247
820,Loan Officer-000001,Assess loan risk,2023-04-24 10:55:53.136,2023-04-24 11:15:53.136
820,Loan Officer-000001,Design loan offer,2023-04-24 11:15:53.136,2023-04-24 11:16:32.138
838,Clerk-000001,Check application form completeness,2023-04-24 11:00:00.000,2023-04-24 11:16:40.870
818,Clerk-000003,Approve application,2023-04-24 11:12:06.494,2023-04-24 11:17:06.494
822,Appraiser-000001,Appraise property,2023-04-24 11:14:57.247,2023-04-24 11:21:09.482
838,Clerk-000004,Return application back to applicant,2023-04-24 11:16:40.870,2023-04-24 11:21:40.870
837,Clerk-000002,Check credit history,2023-04-24 10:39:53.947,2023-04-24 11:23:04.653
823,Appraiser-000001,Appraise property,2023-04-24 11:21:09.482,2023-04-24 11:33:42.299
821,Loan Officer-000002,Assess loan risk,2023-04-24 11:14:57.247,2023-04-24 11:34:57.247
824,Appraiser-000001,Appraise property,2023-04-24 11:33:42.299,2023-04-24 11:35:36.864
820,Senior Officer-000001,Approve loan offer,2023-04-24 11:16:32.138,2023-04-24 11:36:32.138
839,Clerk-000001,Check application form completeness,2023-04-24 11:30:00.000,2023-04-24 11:39:33.963
822,Loan Officer-000001,Assess loan risk,2023-04-24 11:21:09.482,2023-04-24 11:41:09.482
820,Clerk-000004,Approve application,2023-04-24 11:36:32.138,2023-04-24 11:41:32.138
821,Clerk-000003,Reject application,2023-04-24 11:34:57.247,2023-04-24 11:44:57.247
822,Clerk-000001,Reject application,2023-04-24 11:41:09.482,2023-04-24 11:51:09.482
823,Loan Officer-000002,Assess loan risk,2023-04-24 11:34:57.247,2023-04-24 11:54:57.247
830,AML Investigator-000001,AML check,2023-04-24 11:08:45.485,2023-04-24 12:01:02.931
824,Loan Officer-000001,Assess loan risk,2023-04-24 11:41:09.482,2023-04-24 12:01:09.482
823,Clerk-000004,Reject application,2023-04-24 11:54:57.247,2023-04-24 12:04:57.247
824,Clerk-000001,Reject application,2023-04-24 12:01:09.482,2023-04-24 12:11:09.482
825,Appraiser-000001,Appraise property,2023-04-24 11:35:36.864,2023-04-24 12:19:09.292
838,Applicant-000001,Applicant completes form,2023-04-24 11:21:40.870,2023-04-24 12:21:40.870
826,Appraiser-000001,Appraise property,2023-04-24 12:19:09.292,2023-04-24 12:34:09.638
825,Loan Officer-000002,Assess loan risk,2023-04-24 12:19:09.292,2023-04-24 12:39:09.292
825,Loan Officer-000002,Design loan offer,2023-04-24 12:39:09.292,2023-04-24 12:39:37.806
840,Clerk-000003,Check application form completeness,2023-04-24 12:00:00.000,2023-04-24 12:40:57.223
841,Clerk-000001,Check application form completeness,2023-04-24 12:30:00.000,2023-04-24 12:41:13.429
827,Appraiser-000001,Appraise property,2023-04-24 12:34:09.638,2023-04-24 12:42:37.452
838,Clerk-000004,Check application form completeness,2023-04-24 12:21:40.870,2023-04-24 12:44:20.034
831,AML Investigator-000001,AML check,2023-04-24 12:01:02.931,2023-04-24 12:52:55.319
826,Loan Officer-000001,Assess loan risk,2023-04-24 12:34:09.638,2023-04-24 12:54:09.638
828,Appraiser-000001,Appraise property,2023-04-24 12:42:37.452,2023-04-24 12:55:17.787
838,Clerk-000004,Check credit history,2023-04-24 12:44:20.034,2023-04-24 12:55:54.188
825,Senior Officer-000001,Approve loan offer,2023-04-24 12:39:37.806,2023-04-24 12:59:37.806
827,Loan Officer-000002,Assess loan risk,2023-04-24 12:42:37.452,2023-04-24 13:02:37.452
825,Clerk-000004,Approve application,2023-04-24 12:59:37.806,2023-04-24 13:04:37.806
826,Loan Officer-000001,Design loan offer,2023-04-24 12:54:09.638,2023-04-24 13:05:20.613
832,AML Investigator-000001,AML check,2023-04-24 12:52:55.319,2023-04-24 13:05:21.110
841,Clerk-000001,Check credit history,2023-04-24 12:41:13.429,2023-04-24 13:08:11.094
839,Clerk-000002,Check credit history,2023-04-24 11:39:33.963,2023-04-24 13:12:52.204
827,Clerk-000004,Reject application,2023-04-24 13:04:37.806,2023-04-24 13:14:37.806
828,Loan Officer-000002,Assess loan risk,2023-04-24 13:02:37.452,2023-04-24 13:22:37.452
826,Senior Officer-000001,Approve loan offer,2023-04-24 13:05:20.613,2023-04-24 13:25:20.613
840,Clerk-000003,Check credit history,2023-04-24 12:40:57.223,2023-04-24 13:27:21.119
833,AML Investigator-000001,AML check,2023-04-24 13:05:21.110,2023-04-24 13:28:38.313
826,Clerk-000004,Cancel application,2023-04-24 13:25:20.613,2023-04-24 13:30:20.613
834,AML Investigator-000001,AML check,2023-04-24 13:28:38.313,2023-04-24 13:30:53.434
828,Clerk-000002,Reject application,2023-04-24 13:22:37.452,2023-04-24 13:32:37.452
842,Clerk-000001,Check application form completeness,2023-04-24 13:08:11.094,2023-04-24 13:37:12.779
829,Appraiser-000001,Appraise property,2023-04-24 12:55:17.787,2023-04-24 13:41:29.322
843,Clerk-000003,Check application form completeness,2023-04-24 13:30:00.000,2023-04-24 13:41:51.753
842,Clerk-000004,Check credit history,2023-04-24 13:37:12.779,2023-04-24 13:43:28.925
843,Clerk-000002,Check credit history,2023-04-24 13:41:51.753,2023-04-24 13:48:12.173
835,AML Investigator-000001,AML check,2023-04-24 13:30:53.434,2023-04-24 13:59:05.504
829,Loan Officer-000001,Assess loan risk,2023-04-24 13:41:29.322,2023-04-24 14:01:29.322
836,AML Investigator-000001,AML check,2023-04-24 13:59:05.504,2023-04-24 14:08:23.117
829,Clerk-000003,Reject application,2023-04-24 14:01:29.322,2023-04-24 14:11:29.322
844,Clerk-000001,Check application form completeness,2023-04-24 14:00:00.000,2023-04-24 14:17:48.697
830,Appraiser-000001,Appraise property,2023-04-24 13:41:29.322,2023-04-24 14:30:01.041
831,Appraiser-000001,Appraise property,2023-04-24 14:30:01.041,2023-04-24 14:39:07.070
837,AML Investigator-000001,AML check,2023-04-24 14:08:23.117,2023-04-24 14:43:32.726
845,Clerk-000002,Check application form completeness,2023-04-24 14:30:00.000,2023-04-24 14:46:30.719
830,Loan Officer-000002,Assess loan risk,2023-04-24 14:30:01.041,2023-04-24 14:50:01.041
831,Loan Officer-000001,Assess loan risk,2023-04-24 14:39:07.070,2023-04-24 14:59:07.070
830,Clerk-000001,Reject application,2023-04-24 14:50:01.041,2023-04-25 07:00:01.041
831,Loan Officer-000002,Design loan offer,2023-04-24 14:59:07.070,2023-04-25 07:00:55.926
844,Clerk-000004,Check credit history,2023-04-24 14:17:48.697,2023-04-25 07:05:07.607
838,AML Investigator-000001,AML check,2023-04-24 14:43:32.726,2023-04-25 07:18:50.167
831,Senior Officer-000001,Approve loan offer,2023-04-25 07:00:55.926,2023-04-25 07:20:55.926
832,Appraiser-000001,Appraise property,2023-04-24 14:39:07.070,2023-04-25 07:24:41.733
831,Clerk-000001,Cancel application,2023-04-25 07:20:55.926,2023-04-25 07:25:55.926
839,AML Investigator-000001,AML check,2023-04-25 07:18:50.167,2023-04-25 07:27:50.906
833,Appraiser-000001,Appraise property,2023-04-25 07:24:41.733,2023-04-25 07:32:35.884
845,Clerk-000003,Check credit history,2023-04-24 14:46:30.719,2023-04-25 07:32:56.537
840,AML Investigator-000001,AML check,2023-04-25 07:27:50.906,2023-04-25 07:37:23.190
834,Appraiser-000001,Appraise property,2023-04-25 07:32:35.884,2023-04-25 07:37:34.164
841,AML Investigator-000001,AML check,2023-04-25 07:37:23.190,2023-04-25 07:41:06.271
842,AML Investigator-000001,AML check,2023-04-25 07:41:06.271,2023-04-25 07:43:45.976
832,Loan Officer-000001,Assess loan risk,2023-04-25 07:24:41.733,2023-04-25 07:44:41.733
843,AML Investigator-000001,AML check,2023-04-25 07:43:45.976,2023-04-25 07:45:48.270
844,AML Investigator-000001,AML check,2023-04-25 07:45:48.270,2023-04-25 07:52:32.235
833,Loan Officer-000002,Assess loan risk,2023-04-25 07:32:35.884,2023-04-25 07:52:35.884
845,AML Investigator-000001,AML check,2023-04-25 07:52:32.235,2023-04-25 07:53:45.442
835,Appraiser-000001,Appraise property,2023-04-25 07:37:34.164,2023-04-25 07:54:51.251
846,Clerk-000002,Check application form completeness,2023-04-24 15:00:00.000,2023-04-25 07:58:15.903
834,Loan Officer-000001,Assess loan risk,2023-04-25 07:44:41.733,2023-04-25 08:04:41.733
832,Loan Officer-000002,Design loan offer,2023-04-25 07:52:35.884,2023-04-25 08:06:02.305
834,Clerk-000002,Reject application,2023-04-25 08:04:41.733,2023-04-25 08:14:41.733
848,Clerk-000003,Check application form completeness,2023-04-25 08:00:00.000,2023-04-25 08:17:24.997
846,AML Investigator-000001,AML check,2023-04-25 07:58:15.903,2023-04-25 08:21:11.452
847,Clerk-000004,Check application form completeness,2023-04-25 07:30:00.000,2023-04-25 08:22:00.602
847,Clerk-000003,Check credit history,2023-04-25 08:22:00.602,2023-04-25 08:24:00.142
835,Loan Officer-000002,Assess loan risk,2023-04-25 08:06:02.305,2023-04-25 08:26:02.305
832,Senior Officer-000001,Approve loan offer,2023-04-25 08:06:02.305,2023-04-25 08:26:02.305
832,Clerk-000003,Approve application,2023-04-25 08:26:02.305,2023-04-25 08:31:02.305
849,Clerk-000003,Check application form completeness,2023-04-25 08:31:02.305,2023-04-25 08:32:00.671
848,Clerk-000002,Check credit history,2023-04-25 08:17:24.997,2023-04-25 08:34:28.342
835,Clerk-000004,Reject application,2023-04-25 08:26:02.305,2023-04-25 08:36:02.305
836,Appraiser-000001,Appraise property,2023-04-25 07:54:51.251,2023-04-25 08:39:58.748
837,Appraiser-000001,Appraise property,2023-04-25 08:39:58.748,2023-04-25 08:41:53.685
846,Clerk-000001,Check credit history,2023-04-25 07:58:15.903,2023-04-25 08:47:41.044
833,Loan Officer-000001,Design loan offer,2023-04-25 08:04:41.733,2023-04-25 08:50:07.357
849,Clerk-000003,Check credit history,2023-04-25 08:32:00.671,2023-04-25 08:57:59.220
836,Loan Officer-000002,Assess loan risk,2023-04-25 08:39:58.748,2023-04-25 08:59:58.748
836,Clerk-000002,Reject application,2023-04-25 08:59:58.748,2023-04-25 09:09:58.748
837,Loan Officer-000001,Assess loan risk,2023-04-25 08:50:07.357,2023-04-25 09:10:07.357
833,Senior Officer-000001,Approve loan offer,2023-04-25 08:50:07.357,2023-04-25 09:10:07.357
850,Clerk-000004,Check application form completeness,2023-04-25 09:00:00.000,2023-04-25 09:12:25.787
833,Clerk-000001,Approve application,2023-04-25 09:10:07.357,2023-04-25 09:15:07.357
850,Clerk-000003,Check credit history,2023-04-25 09:12:25.787,2023-04-25 09:15:52.258
837,Loan Officer-000002,Design loan offer,2023-04-25 09:10:07.357,2023-04-25 09:26:33.392
848,AML Investigator-000001,AML check,2023-04-25 08:21:11.452,2023-04-25 09:27:44.418
851,Clerk-000002,Check application form completeness,2023-04-25 09:30:00.000,2023-04-25 09:30:23.241
851,Clerk-000004,Check credit history,2023-04-25 09:30:23.241,2023-04-25 09:40:07.063
838,Appraiser-000001,Appraise property,2023-04-25 08:41:53.685,2023-04-25 09:43:17.093
837,Senior Officer-000001,Approve loan offer,2023-04-25 09:26:33.392,2023-04-25 09:46:33.392
837,Clerk-000001,Cancel application,2023-04-25 09:46:33.392,2023-04-25 09:51:33.392
838,Loan Officer-000001,Assess loan risk,2023-04-25 09:43:17.093,2023-04-25 10:03:17.093
838,Loan Officer-000002,Design loan offer,2023-04-25 10:03:17.093,2023-04-25 10:04:53.974
839,Appraiser-000001,Appraise property,2023-04-25 09:43:17.093,2023-04-25 10:14:42.125
838,Senior Officer-000001,Approve loan offer,2023-04-25 10:04:53.974,2023-04-25 10:24:53.974
838,Clerk-000002,Cancel application,2023-04-25 10:24:53.974,2023-04-25 10:29:53.974
847,AML Investigator-000001,AML check,2023-04-25 09:27:44.418,2023-04-25 10:32:12.573
853,Clerk-000004,Check application form completeness,2023-04-25 10:30:00.000,2023-04-25 10:32:26.271
839,Loan Officer-000001,Assess loan risk,2023-04-25 10:14:42.125,2023-04-25 10:34:42.125
840,Appraiser-000001,Appraise property,2023-04-25 10:14:42.125,2023-04-25 10:43:18.856
839,Clerk-000002,Reject application,2023-04-25 10:34:42.125,2023-04-25 10:44:42.125
852,Clerk-000003,Check application form completeness,2023-04-25 10:00:00.000,2023-04-25 10:47:03.386
853,Clerk-000001,Check credit history,2023-04-25 10:32:26.271,2023-04-25 10:57:32.680
840,Loan Officer-000002,Assess loan risk,2023-04-25 10:43:18.856,2023-04-25 11:03:18.856
840,Loan Officer-000001,Design loan offer,2023-04-25 11:03:18.856,2023-04-25 11:05:09.483
854,Clerk-000002,Check application form completeness,2023-04-25 11:00:00.000,2023-04-25 11:05:27.664
854,Clerk-000003,Return application back to applicant,2023-04-25 11:05:27.664,2023-04-25 11:10:27.664
841,Appraiser-000001,Appraise property,2023-04-25 10:43:18.856,2023-04-25 11:16:01.980
840,Senior Officer-000001,Approve loan offer,2023-04-25 11:05:09.483,2023-04-25 11:25:09.483
840,Clerk-000001,Approve application,2023-04-25 11:25:09.483,2023-04-25 11:30:09.483
855,Clerk-000002,Check application form completeness,2023-04-25 11:30:00.000,2023-04-25 11:30:36.572
842,Appraiser-000001,Appraise property,2023-04-25 11:16:01.980,2023-04-25 11:31:41.208
841,Loan Officer-000002,Assess loan risk,2023-04-25 11:16:01.980,2023-04-25 11:36:01.980
849,AML Investigator-000001,AML check,2023-04-25 10:32:12.573,2023-04-25 11:37:21.653
843,Appraiser-000001,Appraise property,2023-04-25 11:31:41.208,2023-04-25 11:42:48.974
844,Appraiser-000001,Appraise property,2023-04-25 11:42:48.974,2023-04-25 11:44:36.059
845,Appraiser-000001,Appraise property,2023-04-25 11:44:36.059,2023-04-25 11:46:59.765
855,Clerk-000003,Check credit history,2023-04-25 11:30:36.572,2023-04-25 11:50:30.979
842,Loan Officer-000001,Assess loan risk,2023-04-25 11:31:41.208,2023-04-25 11:51:41.208
852,Clerk-000004,Check credit history,2023-04-25 10:47:03.386,2023-04-25 11:52:57.829
846,Appraiser-000001,Appraise property,2023-04-25 11:46:59.765,2023-04-25 11:54:27.488
847,Appraiser-000001,Appraise property,2023-04-25 11:54:27.488,2023-04-25 11:57:33.043
848,Appraiser-000001,Appraise property,2023-04-25 11:57:33.043,2023-04-25 11:58:23.182
856,Clerk-000001,Check application form completeness,2023-04-25 12:00:00.000,2023-04-25 12:04:45.444
849,Appraiser-000001,Appraise property,2023-04-25 11:58:23.182,2023-04-25 12:07:22.050
856,Clerk-000002,Check credit history,2023-04-25 12:04:45.444,2023-04-25 12:09:48.853
854,Applicant-000001,Applicant completes form,2023-04-25 11:10:27.664,2023-04-25 12:10:27.664
843,Loan Officer-000001,Assess loan risk,2023-04-25 11:51:41.208,2023-04-25 12:11:41.208
850,Appraiser-000001,Appraise property,2023-04-25 12:07:22.050,2023-04-25 12:13:09.558
841,Loan Officer-000002,Design loan offer,2023-04-25 11:36:01.980,2023-04-25 12:13:55.864
850,AML Investigator-000001,AML check,2023-04-25 11:37:21.653,2023-04-25 12:19:29.374
842,Loan Officer-000001,Design loan offer,2023-04-25 12:11:41.208,2023-04-25 12:19:31.396
843,Clerk-000004,Reject application,2023-04-25 12:11:41.208,2023-04-25 12:21:41.208
854,Clerk-000003,Check application form completeness,2023-04-25 12:10:27.664,2023-04-25 12:27:29.540
844,Loan Officer-000002,Assess loan risk,2023-04-25 12:13:55.864,2023-04-25 12:33:55.864
841,Senior Officer-000001,Approve loan offer,2023-04-25 12:13:55.864,2023-04-25 12:33:55.864
857,Clerk-000002,Check application form completeness,2023-04-25 12:30:00.000,2023-04-25 12:34:03.311
841,Clerk-000004,Cancel application,2023-04-25 12:33:55.864,2023-04-25 12:38:55.864
857,Clerk-000003,Check credit history,2023-04-25 12:34:03.311,2023-04-25 12:39:17.379
845,Loan Officer-000001,Assess loan risk,2023-04-25 12:19:31.396,2023-04-25 12:39:31.396
844,Loan Officer-000001,Design loan offer,2023-04-25 12:39:31.396,2023-04-25 12:40:07.140
854,Clerk-000001,Check credit history,2023-04-25 12:27:29.540,2023-04-25 12:46:12.863
846,Loan Officer-000002,Assess loan risk,2023-04-25 12:33:55.864,2023-04-25 12:53:55.864
842,Senior Officer-000001,Approve loan offer,2023-04-25 12:33:55.864,2023-04-25 12:53:55.864
845,Loan Officer-000001,Design loan offer,2023-04-25 12:40:07.140,2023-04-25 12:56:06.677
851,AML Investigator-000001,AML check,2023-04-25 12:19:29.374,2023-04-25 12:57:44.786
842,Clerk-000002,Cancel application,2023-04-25 12:53:55.864,2023-04-25 12:58:55.864
852,AML Investigator-000001,AML check,2023-04-25 12:57:44.786,2023-04-25 13:04:43.449
851,Appraiser-000001,Appraise property,2023-04-25 12:13:09.558,2023-04-25 13:04:50.743
847,Loan Officer-000002,Assess loan risk,2023-04-25 12:53:55.864,2023-04-25 13:13:55.864
844,Senior Officer-000001,Approve loan offer,2023-04-25 12:53:55.864,2023-04-25 13:13:55.864
846,Loan Officer-000001,Design loan offer,2023-04-25 12:56:06.677,2023-04-25 13:14:22.828
853,AML Investigator-000001,AML check,2023-04-25 13:04:43.449,2023-04-25 13:18:42.746
844,Clerk-000003,Approve application,2023-04-25 13:13:55.864,2023-04-25 13:18:55.864
854,AML Investigator-000001,AML check,2023-04-25 13:18:42.746,2023-04-25 13:23:41.683
847,Loan Officer-000001,Design loan offer,2023-04-25 13:14:22.828,2023-04-25 13:25:27.205
858,Clerk-000004,Check application form completeness,2023-04-25 13:00:00.000,2023-04-25 13:27:41.519
858,Clerk-000001,Check credit history,2023-04-25 13:27:41.519,2023-04-25 13:33:22.451
848,Loan Officer-000002,Assess loan risk,2023-04-25 13:13:55.864,2023-04-25 13:33:55.864
845,Senior Officer-000001,Approve loan offer,2023-04-25 13:13:55.864,2023-04-25 13:33:55.864
852,Appraiser-000001,Appraise property,2023-04-25 13:04:50.743,2023-04-25 13:38:08.661
845,Clerk-000003,Approve application,2023-04-25 13:33:55.864,2023-04-25 13:38:55.864
849,Loan Officer-000001,Assess loan risk,2023-04-25 13:25:27.205,2023-04-25 13:45:27.205
855,AML Investigator-000001,AML check,2023-04-25 13:23:41.683,2023-04-25 13:45:43.613
853,Appraiser-000001,Appraise property,2023-04-25 13:38:08.661,2023-04-25 13:48:07.754
848,Loan Officer-000001,Design loan offer,2023-04-25 13:45:27.205,2023-04-25 13:49:44.880
859,Clerk-000002,Check application form completeness,2023-04-25 13:30:00.000,2023-04-25 13:50:21.756
850,Loan Officer-000002,Assess loan risk,2023-04-25 13:33:55.864,2023-04-25 13:53:55.864
846,Senior Officer-000001,Approve loan offer,2023-04-25 13:33:55.864,2023-04-25 13:53:55.864
854,Appraiser-000001,Appraise property,2023-04-25 13:48:07.754,2023-04-25 13:55:14.778
849,Clerk-000004,Reject application,2023-04-25 13:45:27.205,2023-04-25 13:55:27.205
846,Clerk-000003,Approve application,2023-04-25 13:53:55.864,2023-04-25 13:58:55.864
855,Appraiser-000001,Appraise property,2023-04-25 13:55:14.778,2023-04-25 13:58:56.302
856,AML Investigator-000001,AML check,2023-04-25 13:45:43.613,2023-04-25 14:05:58.849
856,Appraiser-000001,Appraise property,2023-04-25 13:58:56.302,2023-04-25 14:07:53.349
851,Loan Officer-000001,Assess loan risk,2023-04-25 13:49:44.880,2023-04-25 14:09:44.880
860,Clerk-000002,Check application form completeness,2023-04-25 14:00:00.000,2023-04-25 14:11:33.437
847,Senior Officer-000001,Approve loan offer,2023-04-25 13:53:55.864,2023-04-25 14:13:55.864
852,Loan Officer-000002,Assess loan risk,2023-04-25 13:53:55.864,2023-04-25 14:13:55.864
850,Loan Officer-000001,Design loan offer,2023-04-25 14:09:44.880,2023-04-25 14:15:02.545
857,AML Investigator-000001,AML check,2023-04-25 14:05:58.849,2023-04-25 14:17:38.346
847,Clerk-000003,Approve application,2023-04-25 14:13:55.864,2023-04-25 14:18:55.864
851,Loan Officer-000002,Design loan offer,2023-04-25 14:13:55.864,2023-04-25 14:23:51.782
852,Clerk-000002,Reject application,2023-04-25 14:13:55.864,2023-04-25 14:23:55.864
848,Senior Officer-000001,Approve loan offer,2023-04-25 14:13:55.864,2023-04-25 14:33:55.864
853,Loan Officer-000001,Assess loan risk,2023-04-25 14:15:02.545,2023-04-25 14:35:02.545
858,AML Investigator-000001,AML check,2023-04-25 14:17:38.346,2023-04-25 14:37:03.647
848,Clerk-000002,Cancel application,2023-04-25 14:33:55.864,2023-04-25 14:38:55.864
859,Clerk-000001,Check credit history,2023-04-25 13:50:21.756,2023-04-25 14:43:37.621
854,Loan Officer-000002,Assess loan risk,2023-04-25 14:23:51.782,2023-04-25 14:43:51.782
