,Unnamed: 0,activity_name,lifecycle:transition,resource,end_timestamp,Activity,Resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
4509,5371,End,complete,End,2016-05-03 14:06:50+00:00,End,End,116305,Variant 1,1,Fluxicon Disco,2016-05-03 14:06:50+00:00,5
4510,5372,Start,complete,Start,2016-05-02 17:07:17+00:00,Start,Start,116306,Variant 2,2,Fluxicon Disco,2016-05-02 17:07:17+00:00,0
4511,5373,Traer informacion estudiante - banner,complete,9187,2016-05-02 17:07:17+00:00,Traer informacion estudiante - banner,9187,116306,Variant 2,2,Fluxicon Disco,2016-05-02 17:07:17+00:00,241
4512,5374,Radicar Solicitud Homologacion,complete,9187,2016-05-02 17:07:18+00:00,Radicar Solicitud Homologacion,9187,116306,Variant 2,2,Fluxicon Disco,2016-05-02 17:07:18+00:00,241
4513,5375,Validar solicitud,complete,1707,2016-05-02 17:15:55+00:00,Validar solicitud,1707,116306,Variant 2,2,Fluxicon Disco,2016-05-02 17:10:48+00:00,15
4514,5376,Homologacion por grupo de cursos,complete,15930,2016-05-03 14:45:07+00:00,Homologacion por grupo de cursos,15930,116306,Variant 2,2,Fluxicon Disco,2016-05-03 14:07:48+00:00,88
4515,5377,End,complete,End,2016-05-03 14:45:07+00:00,End,End,116306,Variant 2,2,Fluxicon Disco,2016-05-03 14:45:07+00:00,5
4516,5378,Start,complete,Start,2016-05-02 17:10:59+00:00,Start,Start,116307,Variant 1,1,Fluxicon Disco,2016-05-02 17:10:59+00:00,0
4517,5379,Traer informacion estudiante - banner,complete,9187,2016-05-02 17:10:59+00:00,Traer informacion estudiante - banner,9187,116307,Variant 1,1,Fluxicon Disco,2016-05-02 17:10:59+00:00,241
4518,5380,Radicar Solicitud Homologacion,complete,9187,2016-05-02 17:11:00+00:00,Radicar Solicitud Homologacion,9187,116307,Variant 1,1,Fluxicon Disco,2016-05-02 17:11:00+00:00,241
4519,5381,Cancelar Solicitud,complete,9187,2016-05-02 17:15:18+00:00,Cancelar Solicitud,9187,116307,Variant 1,1,Fluxicon Disco,2016-05-02 17:15:18+00:00,241
4520,5383,End,complete,End,2016-05-02 17:16:41+00:00,End,End,116307,Variant 1,1,Fluxicon Disco,2016-05-02 17:16:41+00:00,5
4521,5382,Notificacion estudiante cancelacion soli,complete,9187,2016-05-02 17:16:41+00:00,Notificacion estudiante cancelacion soli,9187,116307,Variant 1,1,Fluxicon Disco,2016-05-02 17:16:41+00:00,241
4522,5384,Start,complete,Start,2016-05-02 17:16:52+00:00,Start,Start,116308,Variant 2,2,Fluxicon Disco,2016-05-02 17:16:52+00:00,0
4523,5385,Traer informacion estudiante - banner,complete,9187,2016-05-02 17:16:52+00:00,Traer informacion estudiante - banner,9187,116308,Variant 2,2,Fluxicon Disco,2016-05-02 17:16:52+00:00,241
4524,5386,Radicar Solicitud Homologacion,complete,9187,2016-05-02 17:16:53+00:00,Radicar Solicitud Homologacion,9187,116308,Variant 2,2,Fluxicon Disco,2016-05-02 17:16:53+00:00,241
4525,5387,Validar solicitud,complete,1707,2016-05-02 17:23:27+00:00,Validar solicitud,1707,116308,Variant 2,2,Fluxicon Disco,2016-05-02 17:18:18+00:00,15
4526,5388,Homologacion por grupo de cursos,complete,15930,2016-05-03 14:46:52+00:00,Homologacion por grupo de cursos,15930,116308,Variant 2,2,Fluxicon Disco,2016-05-03 14:09:34+00:00,88
4527,5389,End,complete,End,2016-05-03 14:46:52+00:00,End,End,116308,Variant 2,2,Fluxicon Disco,2016-05-03 14:46:52+00:00,5
4528,5391,Traer informacion estudiante - banner,complete,2045,2016-05-02 18:01:04+00:00,Traer informacion estudiante - banner,2045,116309,Variant 2,2,Fluxicon Disco,2016-05-02 18:01:04+00:00,405
4529,5390,Start,complete,Start,2016-05-02 18:01:04+00:00,Start,Start,116309,Variant 2,2,Fluxicon Disco,2016-05-02 18:01:04+00:00,0
4530,5392,Radicar Solicitud Homologacion,complete,2045,2016-05-02 18:01:07+00:00,Radicar Solicitud Homologacion,2045,116309,Variant 2,2,Fluxicon Disco,2016-05-02 18:01:07+00:00,405
4531,5393,Validar solicitud,complete,22475,2016-05-02 18:41:51+00:00,Validar solicitud,22475,116309,Variant 2,2,Fluxicon Disco,2016-05-02 18:40:07+00:00,9
4532,5394,Homologacion por grupo de cursos,complete,1343,2016-05-02 22:25:40+00:00,Homologacion por grupo de cursos,1343,116309,Variant 2,2,Fluxicon Disco,2016-05-02 20:44:13+00:00,14
4533,5395,End,complete,End,2016-05-02 22:25:40+00:00,End,End,116309,Variant 2,2,Fluxicon Disco,2016-05-02 22:25:40+00:00,5
4534,5397,Traer informacion estudiante - banner,complete,15315,2016-05-02 21:14:12+00:00,Traer informacion estudiante - banner,15315,116312,Variant 1,1,Fluxicon Disco,2016-05-02 21:14:12+00:00,295
4535,5396,Start,complete,Start,2016-05-02 21:14:12+00:00,Start,Start,116312,Variant 1,1,Fluxicon Disco,2016-05-02 21:14:12+00:00,0
4536,5398,Radicar Solicitud Homologacion,complete,15315,2016-05-02 21:14:28+00:00,Radicar Solicitud Homologacion,15315,116312,Variant 1,1,Fluxicon Disco,2016-05-02 21:14:15+00:00,295
4537,5399,Cancelar Solicitud,complete,6694,2016-05-02 21:37:35+00:00,Cancelar Solicitud,6694,116312,Variant 1,1,Fluxicon Disco,2016-05-02 21:28:04+00:00,25
4538,5400,Notificacion estudiante cancelacion soli,complete,6694,2016-05-04 12:21:49+00:00,Notificacion estudiante cancelacion soli,6694,116312,Variant 1,1,Fluxicon Disco,2016-05-04 12:21:49+00:00,25
4539,5401,End,complete,End,2016-05-04 12:21:49+00:00,End,End,116312,Variant 1,1,Fluxicon Disco,2016-05-04 12:21:49+00:00,5
4540,5402,Start,complete,Start,2016-05-03 01:13:49+00:00,Start,Start,116352,Variant 2,2,Fluxicon Disco,2016-05-03 01:13:49+00:00,0
4541,5403,Traer informacion estudiante - banner,complete,19811,2016-05-03 01:13:49+00:00,Traer informacion estudiante - banner,19811,116352,Variant 2,2,Fluxicon Disco,2016-05-03 01:13:49+00:00,407
4542,5404,Radicar Solicitud Homologacion,complete,19811,2016-05-03 01:13:50+00:00,Radicar Solicitud Homologacion,19811,116352,Variant 2,2,Fluxicon Disco,2016-05-03 01:13:50+00:00,407
4543,5405,Validar solicitud,complete,22404,2016-05-03 02:16:07+00:00,Validar solicitud,22404,116352,Variant 2,2,Fluxicon Disco,2016-05-03 01:49:24+00:00,17
4544,5406,Homologacion por grupo de cursos,complete,4560,2016-05-06 17:28:13+00:00,Homologacion por grupo de cursos,4560,116352,Variant 2,2,Fluxicon Disco,2016-05-06 15:43:21+00:00,100
4545,5407,End,complete,End,2016-05-06 17:28:13+00:00,End,End,116352,Variant 2,2,Fluxicon Disco,2016-05-06 17:28:13+00:00,5
4546,5408,Start,complete,Start,2016-05-03 12:35:40+00:00,Start,Start,116401,Variant 22,22,Fluxicon Disco,2016-05-03 12:35:40+00:00,0
4547,5409,Traer informacion estudiante - banner,complete,10176,2016-05-03 12:35:40+00:00,Traer informacion estudiante - banner,10176,116401,Variant 22,22,Fluxicon Disco,2016-05-03 12:35:40+00:00,371
4548,5410,Radicar Solicitud Homologacion,complete,10176,2016-05-03 12:35:48+00:00,Radicar Solicitud Homologacion,10176,116401,Variant 22,22,Fluxicon Disco,2016-05-03 12:35:48+00:00,371
4549,5411,Notificacion estudiante cancelacion soli,complete,22475,2016-05-03 12:38:13+00:00,Notificacion estudiante cancelacion soli,22475,116401,Variant 22,22,Fluxicon Disco,2016-05-03 12:38:13+00:00,9
4550,5413,End,complete,End,2016-05-03 12:41:00+00:00,End,End,116401,Variant 22,22,Fluxicon Disco,2016-05-03 12:41:00+00:00,5
4551,5412,Cancelar Solicitud,complete,22475,2016-05-03 12:41:00+00:00,Cancelar Solicitud,22475,116401,Variant 22,22,Fluxicon Disco,2016-05-03 12:41:00+00:00,9
4552,5415,Notificacion estudiante cancelacion soli,complete,22475,2016-05-03 12:37:08+00:00,Notificacion estudiante cancelacion soli,22475,116402,Variant 10,10,Fluxicon Disco,2016-05-03 12:37:08+00:00,9
4553,5414,Start,complete,Start,2016-05-03 12:37:08+00:00,Start,Start,116402,Variant 10,10,Fluxicon Disco,2016-05-03 12:37:08+00:00,0
4554,5416,Traer informacion estudiante - banner,complete,10176,2016-05-03 12:42:56+00:00,Traer informacion estudiante - banner,10176,116402,Variant 10,10,Fluxicon Disco,2016-05-03 12:42:56+00:00,371
4555,5417,Radicar Solicitud Homologacion,complete,10176,2016-05-03 12:42:57+00:00,Radicar Solicitud Homologacion,10176,116402,Variant 10,10,Fluxicon Disco,2016-05-03 12:42:57+00:00,371
4556,5419,End,complete,End,2016-05-03 12:46:35+00:00,End,End,116402,Variant 10,10,Fluxicon Disco,2016-05-03 12:46:35+00:00,5
4557,5418,Cancelar Solicitud,complete,22475,2016-05-03 12:46:35+00:00,Cancelar Solicitud,22475,116402,Variant 10,10,Fluxicon Disco,2016-05-03 12:46:35+00:00,9
4558,5420,Start,complete,Start,2016-05-03 16:36:54+00:00,Start,Start,116411,Variant 2,2,Fluxicon Disco,2016-05-03 16:36:54+00:00,0
4559,5421,Traer informacion estudiante - banner,complete,22940,2016-05-03 16:36:54+00:00,Traer informacion estudiante - banner,22940,116411,Variant 2,2,Fluxicon Disco,2016-05-03 16:36:54+00:00,409
4560,5422,Radicar Solicitud Homologacion,complete,22940,2016-05-03 16:37:10+00:00,Radicar Solicitud Homologacion,22940,116411,Variant 2,2,Fluxicon Disco,2016-05-03 16:36:55+00:00,409
4561,5423,Validar solicitud,complete,18929,2016-05-03 18:04:50+00:00,Validar solicitud,18929,116411,Variant 2,2,Fluxicon Disco,2016-05-03 16:52:43+00:00,29
4562,5424,Homologacion por grupo de cursos,complete,957,2016-05-17 19:31:55+00:00,Homologacion por grupo de cursos,957,116411,Variant 2,2,Fluxicon Disco,2016-05-17 18:01:53+00:00,401
4563,5425,End,complete,End,2016-05-17 19:31:55+00:00,End,End,116411,Variant 2,2,Fluxicon Disco,2016-05-17 19:31:55+00:00,5
4564,5426,Start,complete,Start,2016-05-03 21:10:51+00:00,Start,Start,116415,Variant 2,2,Fluxicon Disco,2016-05-03 21:10:51+00:00,0
4565,5427,Traer informacion estudiante - banner,complete,11557,2016-05-03 21:10:51+00:00,Traer informacion estudiante - banner,11557,116415,Variant 2,2,Fluxicon Disco,2016-05-03 21:10:51+00:00,411
4566,5428,Radicar Solicitud Homologacion,complete,11557,2016-05-03 21:11:05+00:00,Radicar Solicitud Homologacion,11557,116415,Variant 2,2,Fluxicon Disco,2016-05-03 21:10:52+00:00,411
4567,5429,Validar solicitud,complete,186,2016-05-03 21:49:53+00:00,Validar solicitud,186,116415,Variant 2,2,Fluxicon Disco,2016-05-03 21:24:18+00:00,276
4568,5430,Homologacion por grupo de cursos,complete,26788,2016-05-10 05:32:16+00:00,Homologacion por grupo de cursos,26788,116415,Variant 2,2,Fluxicon Disco,2016-05-10 01:16:16+00:00,423
4569,5431,End,complete,End,2016-05-10 05:32:16+00:00,End,End,116415,Variant 2,2,Fluxicon Disco,2016-05-10 05:32:16+00:00,5
4570,5432,Start,complete,Start,2016-05-03 13:24:49+00:00,Start,Start,116455,Variant 1,1,Fluxicon Disco,2016-05-03 13:24:49+00:00,0
4571,5433,Traer informacion estudiante - banner,complete,7573,2016-05-03 13:24:49+00:00,Traer informacion estudiante - banner,7573,116455,Variant 1,1,Fluxicon Disco,2016-05-03 13:24:49+00:00,255
4572,5434,Radicar Solicitud Homologacion,complete,7573,2016-05-03 13:24:58+00:00,Radicar Solicitud Homologacion,7573,116455,Variant 1,1,Fluxicon Disco,2016-05-03 13:24:50+00:00,255
4573,5435,Cancelar Solicitud,complete,241,2016-05-03 14:21:15+00:00,Cancelar Solicitud,241,116455,Variant 1,1,Fluxicon Disco,2016-05-03 13:33:49+00:00,72
4574,5436,Notificacion estudiante cancelacion soli,complete,241,2016-05-12 00:49:51+00:00,Notificacion estudiante cancelacion soli,241,116455,Variant 1,1,Fluxicon Disco,2016-05-12 00:49:51+00:00,72
4575,5437,End,complete,End,2016-05-12 00:49:51+00:00,End,End,116455,Variant 1,1,Fluxicon Disco,2016-05-12 00:49:51+00:00,5
4576,5438,Start,complete,Start,2016-05-03 15:21:42+00:00,Start,Start,116456,Variant 2,2,Fluxicon Disco,2016-05-03 15:21:42+00:00,0
4577,5439,Traer informacion estudiante - banner,complete,2735,2016-05-03 15:21:42+00:00,Traer informacion estudiante - banner,2735,116456,Variant 2,2,Fluxicon Disco,2016-05-03 15:21:42+00:00,408
4578,5440,Radicar Solicitud Homologacion,complete,2735,2016-05-03 15:23:24+00:00,Radicar Solicitud Homologacion,2735,116456,Variant 2,2,Fluxicon Disco,2016-05-03 15:21:46+00:00,408
4579,5441,Validar solicitud,complete,2292,2016-05-03 18:10:40+00:00,Validar solicitud,2292,116456,Variant 2,2,Fluxicon Disco,2016-05-03 18:10:14+00:00,134
4580,5442,Homologacion por grupo de cursos,complete,7387,2016-05-03 20:34:39+00:00,Homologacion por grupo de cursos,7387,116456,Variant 2,2,Fluxicon Disco,2016-05-03 19:26:21+00:00,170
4581,5443,End,complete,End,2016-05-03 20:34:39+00:00,End,End,116456,Variant 2,2,Fluxicon Disco,2016-05-03 20:34:39+00:00,5
4582,5445,Traer informacion estudiante - banner,complete,12532,2016-05-03 16:41:16+00:00,Traer informacion estudiante - banner,12532,116457,Variant 7,7,Fluxicon Disco,2016-05-03 16:41:16+00:00,232
4583,5444,Start,complete,Start,2016-05-03 16:41:16+00:00,Start,Start,116457,Variant 7,7,Fluxicon Disco,2016-05-03 16:41:16+00:00,0
4584,5446,Radicar Solicitud Homologacion,complete,12532,2016-05-03 16:41:21+00:00,Radicar Solicitud Homologacion,12532,116457,Variant 7,7,Fluxicon Disco,2016-05-03 16:41:18+00:00,232
4585,5448,Cancelar Solicitud,complete,12532,2016-05-03 17:48:42+00:00,Cancelar Solicitud,12532,116457,Variant 7,7,Fluxicon Disco,2016-05-03 16:44:27+00:00,232
4586,5447,Validar solicitud,complete,19019,2016-05-03 16:50:26+00:00,Validar solicitud,19019,116457,Variant 7,7,Fluxicon Disco,2016-05-03 16:44:27+00:00,11
4587,5449,Notificacion estudiante cancelacion soli,complete,12532,2016-05-16 18:41:19+00:00,Notificacion estudiante cancelacion soli,12532,116457,Variant 7,7,Fluxicon Disco,2016-05-16 18:41:19+00:00,232
4588,5450,End,complete,End,2016-05-16 18:41:19+00:00,End,End,116457,Variant 7,7,Fluxicon Disco,2016-05-16 18:41:19+00:00,5
4589,5451,Start,complete,Start,2016-05-03 17:01:58+00:00,Start,Start,116459,Variant 2,2,Fluxicon Disco,2016-05-03 17:01:58+00:00,0
4590,5452,Traer informacion estudiante - banner,complete,10176,2016-05-03 17:01:58+00:00,Traer informacion estudiante - banner,10176,116459,Variant 2,2,Fluxicon Disco,2016-05-03 17:01:58+00:00,371
4591,5453,Radicar Solicitud Homologacion,complete,10176,2016-05-03 17:01:59+00:00,Radicar Solicitud Homologacion,10176,116459,Variant 2,2,Fluxicon Disco,2016-05-03 17:01:59+00:00,371
4592,5454,Validar solicitud,complete,22475,2016-05-03 17:11:42+00:00,Validar solicitud,22475,116459,Variant 2,2,Fluxicon Disco,2016-05-03 17:11:23+00:00,9
4593,5455,Homologacion por grupo de cursos,complete,22475,2016-05-03 20:41:46+00:00,Homologacion por grupo de cursos,22475,116459,Variant 2,2,Fluxicon Disco,2016-05-03 19:19:41+00:00,9
4594,5456,End,complete,End,2016-05-03 20:41:46+00:00,End,End,116459,Variant 2,2,Fluxicon Disco,2016-05-03 20:41:46+00:00,5
4595,5458,Traer informacion estudiante - banner,complete,10176,2016-05-03 17:17:57+00:00,Traer informacion estudiante - banner,10176,116461,Variant 2,2,Fluxicon Disco,2016-05-03 17:17:57+00:00,371
4596,5457,Start,complete,Start,2016-05-03 17:17:57+00:00,Start,Start,116461,Variant 2,2,Fluxicon Disco,2016-05-03 17:17:57+00:00,0
4597,5459,Radicar Solicitud Homologacion,complete,10176,2016-05-03 17:17:59+00:00,Radicar Solicitud Homologacion,10176,116461,Variant 2,2,Fluxicon Disco,2016-05-03 17:17:59+00:00,371
4598,5460,Validar solicitud,complete,22475,2016-05-03 17:22:19+00:00,Validar solicitud,22475,116461,Variant 2,2,Fluxicon Disco,2016-05-03 17:21:56+00:00,9
4599,5461,Homologacion por grupo de cursos,complete,22475,2016-05-03 19:38:52+00:00,Homologacion por grupo de cursos,22475,116461,Variant 2,2,Fluxicon Disco,2016-05-03 19:23:16+00:00,9
4600,5462,End,complete,End,2016-05-03 19:38:52+00:00,End,End,116461,Variant 2,2,Fluxicon Disco,2016-05-03 19:38:52+00:00,5
4601,5464,Traer informacion estudiante - banner,complete,9761,2016-05-03 19:02:06+00:00,Traer informacion estudiante - banner,9761,116463,Variant 2,2,Fluxicon Disco,2016-05-03 19:02:06+00:00,410
4602,5463,Start,complete,Start,2016-05-03 19:02:06+00:00,Start,Start,116463,Variant 2,2,Fluxicon Disco,2016-05-03 19:02:06+00:00,0
4603,5465,Radicar Solicitud Homologacion,complete,9761,2016-05-03 19:02:31+00:00,Radicar Solicitud Homologacion,9761,116463,Variant 2,2,Fluxicon Disco,2016-05-03 19:02:10+00:00,410
4604,5466,Validar solicitud,complete,1707,2016-05-03 19:27:39+00:00,Validar solicitud,1707,116463,Variant 2,2,Fluxicon Disco,2016-05-03 19:24:04+00:00,15
4605,5467,Homologacion por grupo de cursos,complete,15930,2016-05-04 13:43:38+00:00,Homologacion por grupo de cursos,15930,116463,Variant 2,2,Fluxicon Disco,2016-05-04 11:35:23+00:00,88
4606,5468,End,complete,End,2016-05-04 13:43:38+00:00,End,End,116463,Variant 2,2,Fluxicon Disco,2016-05-04 13:43:38+00:00,5
4607,5469,Start,complete,Start,2016-05-03 19:39:08+00:00,Start,Start,116464,Variant 2,2,Fluxicon Disco,2016-05-03 19:39:08+00:00,0
4608,5470,Traer informacion estudiante - banner,complete,11557,2016-05-03 19:39:08+00:00,Traer informacion estudiante - banner,11557,116464,Variant 2,2,Fluxicon Disco,2016-05-03 19:39:08+00:00,411
4609,5471,Radicar Solicitud Homologacion,complete,11557,2016-05-03 19:39:16+00:00,Radicar Solicitud Homologacion,11557,116464,Variant 2,2,Fluxicon Disco,2016-05-03 19:39:10+00:00,411
4610,5472,Validar solicitud,complete,186,2016-05-03 20:12:30+00:00,Validar solicitud,186,116464,Variant 2,2,Fluxicon Disco,2016-05-03 19:45:16+00:00,276
4611,5473,Homologacion por grupo de cursos,complete,6971,2016-05-10 02:05:16+00:00,Homologacion por grupo de cursos,6971,116464,Variant 2,2,Fluxicon Disco,2016-05-10 01:13:16+00:00,59
4612,5474,End,complete,End,2016-05-10 02:05:16+00:00,End,End,116464,Variant 2,2,Fluxicon Disco,2016-05-10 02:05:16+00:00,5
4613,5475,Start,complete,Start,2016-05-03 20:30:46+00:00,Start,Start,116465,Variant 2,2,Fluxicon Disco,2016-05-03 20:30:46+00:00,0
4614,5476,Traer informacion estudiante - banner,complete,8428,2016-05-03 20:30:46+00:00,Traer informacion estudiante - banner,8428,116465,Variant 2,2,Fluxicon Disco,2016-05-03 20:30:46+00:00,218
4615,5477,Radicar Solicitud Homologacion,complete,8428,2016-05-03 20:30:51+00:00,Radicar Solicitud Homologacion,8428,116465,Variant 2,2,Fluxicon Disco,2016-05-03 20:30:48+00:00,218
4616,5478,Validar solicitud,complete,19019,2016-05-03 20:39:03+00:00,Validar solicitud,19019,116465,Variant 2,2,Fluxicon Disco,2016-05-03 20:34:29+00:00,11
4617,5479,Homologacion por grupo de cursos,complete,1007,2016-05-04 15:57:48+00:00,Homologacion por grupo de cursos,1007,116465,Variant 2,2,Fluxicon Disco,2016-05-04 15:09:28+00:00,4
4618,5480,End,complete,End,2016-05-04 15:57:48+00:00,End,End,116465,Variant 2,2,Fluxicon Disco,2016-05-04 15:57:48+00:00,5
4619,5482,Traer informacion estudiante - banner,complete,9452,2016-05-03 20:33:38+00:00,Traer informacion estudiante - banner,9452,116466,Variant 2,2,Fluxicon Disco,2016-05-03 20:33:38+00:00,413
4620,5481,Start,complete,Start,2016-05-03 20:33:38+00:00,Start,Start,116466,Variant 2,2,Fluxicon Disco,2016-05-03 20:33:38+00:00,0
4621,5483,Radicar Solicitud Homologacion,complete,9452,2016-05-03 20:33:51+00:00,Radicar Solicitud Homologacion,9452,116466,Variant 2,2,Fluxicon Disco,2016-05-03 20:33:40+00:00,413
4622,5484,Validar solicitud,complete,18929,2016-05-03 21:55:39+00:00,Validar solicitud,18929,116466,Variant 2,2,Fluxicon Disco,2016-05-03 20:45:25+00:00,29
4623,5485,Homologacion por grupo de cursos,complete,957,2016-05-17 19:35:27+00:00,Homologacion por grupo de cursos,957,116466,Variant 2,2,Fluxicon Disco,2016-05-17 18:02:47+00:00,401
4624,5486,End,complete,End,2016-05-17 19:35:27+00:00,End,End,116466,Variant 2,2,Fluxicon Disco,2016-05-17 19:35:27+00:00,5
4625,5487,Start,complete,Start,2016-05-03 23:28:15+00:00,Start,Start,116501,Variant 1,1,Fluxicon Disco,2016-05-03 23:28:15+00:00,0
4626,5488,Traer informacion estudiante - banner,complete,17379,2016-05-03 23:28:15+00:00,Traer informacion estudiante - banner,17379,116501,Variant 1,1,Fluxicon Disco,2016-05-03 23:28:15+00:00,414
4627,5489,Radicar Solicitud Homologacion,complete,17379,2016-05-03 23:28:21+00:00,Radicar Solicitud Homologacion,17379,116501,Variant 1,1,Fluxicon Disco,2016-05-03 23:28:21+00:00,414
4628,5490,Cancelar Solicitud,complete,18929,2016-05-04 01:07:31+00:00,Cancelar Solicitud,18929,116501,Variant 1,1,Fluxicon Disco,2016-05-03 23:59:31+00:00,29
4629,5492,End,complete,End,2016-05-17 18:05:46+00:00,End,End,116501,Variant 1,1,Fluxicon Disco,2016-05-17 18:05:46+00:00,5
4630,5491,Notificacion estudiante cancelacion soli,complete,18929,2016-05-17 18:05:46+00:00,Notificacion estudiante cancelacion soli,18929,116501,Variant 1,1,Fluxicon Disco,2016-05-17 18:05:46+00:00,29
4631,5493,Start,complete,Start,2016-05-04 12:05:47+00:00,Start,Start,116551,Variant 2,2,Fluxicon Disco,2016-05-04 12:05:47+00:00,0
4632,5494,Traer informacion estudiante - banner,complete,5714,2016-05-04 12:05:47+00:00,Traer informacion estudiante - banner,5714,116551,Variant 2,2,Fluxicon Disco,2016-05-04 12:05:47+00:00,200
4633,5495,Radicar Solicitud Homologacion,complete,5714,2016-05-04 12:05:54+00:00,Radicar Solicitud Homologacion,5714,116551,Variant 2,2,Fluxicon Disco,2016-05-04 12:05:54+00:00,200
4634,5496,Validar solicitud,complete,659,2016-05-04 12:43:19+00:00,Validar solicitud,659,116551,Variant 2,2,Fluxicon Disco,2016-05-04 12:42:59+00:00,27
4635,5497,Homologacion por grupo de cursos,complete,1422,2016-05-04 16:25:30+00:00,Homologacion por grupo de cursos,1422,116551,Variant 2,2,Fluxicon Disco,2016-05-04 13:20:53+00:00,38
4636,5498,End,complete,End,2016-05-04 16:25:30+00:00,End,End,116551,Variant 2,2,Fluxicon Disco,2016-05-04 16:25:30+00:00,5
4637,5512,Traer informacion estudiante - banner,complete,22592,2016-05-04 13:38:10+00:00,Traer informacion estudiante - banner,22592,116604,Variant 2,2,Fluxicon Disco,2016-05-04 13:38:10+00:00,415
4638,5511,Start,complete,Start,2016-05-04 13:38:10+00:00,Start,Start,116604,Variant 2,2,Fluxicon Disco,2016-05-04 13:38:10+00:00,0
4639,5513,Radicar Solicitud Homologacion,complete,22592,2016-05-04 13:38:29+00:00,Radicar Solicitud Homologacion,22592,116604,Variant 2,2,Fluxicon Disco,2016-05-04 13:38:13+00:00,415
4640,5514,Validar solicitud,complete,261,2016-05-04 13:58:31+00:00,Validar solicitud,261,116604,Variant 2,2,Fluxicon Disco,2016-05-04 13:54:14+00:00,292
4641,5515,Homologacion por grupo de cursos,complete,7355,2016-05-04 22:55:03+00:00,Homologacion por grupo de cursos,7355,116604,Variant 2,2,Fluxicon Disco,2016-05-04 20:11:56+00:00,418
4642,5516,End,complete,End,2016-05-04 22:55:03+00:00,End,End,116604,Variant 2,2,Fluxicon Disco,2016-05-04 22:55:03+00:00,5
4643,5517,Start,complete,Start,2016-05-04 14:43:39+00:00,Start,Start,116607,Variant 2,2,Fluxicon Disco,2016-05-04 14:43:39+00:00,0
4644,5518,Traer informacion estudiante - banner,complete,4745,2016-05-04 14:43:39+00:00,Traer informacion estudiante - banner,4745,116607,Variant 2,2,Fluxicon Disco,2016-05-04 14:43:39+00:00,416
4645,5519,Radicar Solicitud Homologacion,complete,4745,2016-05-04 14:45:59+00:00,Radicar Solicitud Homologacion,4745,116607,Variant 2,2,Fluxicon Disco,2016-05-04 14:43:43+00:00,416
4646,5520,Validar solicitud,complete,677,2016-05-04 18:14:29+00:00,Validar solicitud,677,116607,Variant 2,2,Fluxicon Disco,2016-05-04 17:25:38+00:00,26
4647,5521,Homologacion por grupo de cursos,complete,677,2016-05-13 19:52:00+00:00,Homologacion por grupo de cursos,677,116607,Variant 2,2,Fluxicon Disco,2016-05-13 19:51:59+00:00,26
4648,5522,End,complete,End,2016-05-13 19:52:00+00:00,End,End,116607,Variant 2,2,Fluxicon Disco,2016-05-13 19:52:00+00:00,5
4649,5523,Start,complete,Start,2016-05-04 20:10:25+00:00,Start,Start,116801,Variant 2,2,Fluxicon Disco,2016-05-04 20:10:25+00:00,0
4650,5524,Traer informacion estudiante - banner,complete,3695,2016-05-04 20:10:25+00:00,Traer informacion estudiante - banner,3695,116801,Variant 2,2,Fluxicon Disco,2016-05-04 20:10:25+00:00,417
4651,5525,Radicar Solicitud Homologacion,complete,3695,2016-05-04 20:10:44+00:00,Radicar Solicitud Homologacion,3695,116801,Variant 2,2,Fluxicon Disco,2016-05-04 20:10:32+00:00,417
4652,5526,Validar solicitud,complete,49,2016-05-04 20:29:11+00:00,Validar solicitud,49,116801,Variant 2,2,Fluxicon Disco,2016-05-04 20:23:26+00:00,32
4653,5527,Homologacion por grupo de cursos,complete,2541,2016-05-05 16:58:52+00:00,Homologacion por grupo de cursos,2541,116801,Variant 2,2,Fluxicon Disco,2016-05-05 16:08:33+00:00,81
4654,5528,End,complete,End,2016-05-05 16:58:52+00:00,End,End,116801,Variant 2,2,Fluxicon Disco,2016-05-05 16:58:52+00:00,5
4655,5535,Start,complete,Start,2016-05-05 15:35:48+00:00,Start,Start,116905,Variant 2,2,Fluxicon Disco,2016-05-05 15:35:48+00:00,0
4656,5536,Traer informacion estudiante - banner,complete,19019,2016-05-05 15:35:48+00:00,Traer informacion estudiante - banner,19019,116905,Variant 2,2,Fluxicon Disco,2016-05-05 15:35:48+00:00,11
4657,5537,Radicar Solicitud Homologacion,complete,19019,2016-05-05 15:36:00+00:00,Radicar Solicitud Homologacion,19019,116905,Variant 2,2,Fluxicon Disco,2016-05-05 15:35:51+00:00,11
4658,5538,Validar solicitud,complete,19019,2016-05-05 15:45:18+00:00,Validar solicitud,19019,116905,Variant 2,2,Fluxicon Disco,2016-05-05 15:45:18+00:00,11
4659,5539,Homologacion por grupo de cursos,complete,1007,2016-05-05 16:25:40+00:00,Homologacion por grupo de cursos,1007,116905,Variant 2,2,Fluxicon Disco,2016-05-05 15:45:56+00:00,4
4660,5540,End,complete,End,2016-05-05 16:25:40+00:00,End,End,116905,Variant 2,2,Fluxicon Disco,2016-05-05 16:25:40+00:00,5
4661,5544,Validar solicitud,complete,677,2016-05-05 15:53:12+00:00,Validar solicitud,677,116906,Variant 16,16,Fluxicon Disco,2016-05-05 15:10:23+00:00,26
