case_id,resource,activity,start_time,end_time
774,Clerk-000002,Reject application,2023-04-20 11:11:58.475,2023-04-20 11:21:58.475
773,Senior Officer-000001,Approve loan offer,2023-04-20 11:03:56.605,2023-04-20 11:23:56.605
775,Loan Officer-000003,Assess loan risk,2023-04-20 11:03:57.278,2023-04-20 11:23:57.278
770,Clerk-000004,Approve application,2023-04-20 11:20:52.094,2023-04-20 11:25:52.094
772,Clerk-000001,Reject application,2023-04-20 11:16:35.805,2023-04-20 11:26:35.805
773,Clerk-000008,Approve application,2023-04-20 11:23:56.605,2023-04-20 11:28:56.605
775,Loan Officer-000001,Design loan offer,2023-04-20 11:23:57.278,2023-04-20 11:33:07.380
776,Clerk-000005,Check application form completeness,2023-04-20 11:45:45.690,2023-04-20 11:48:20.359
775,Senior Officer-000002,Approve loan offer,2023-04-20 11:33:07.380,2023-04-20 11:53:07.380
775,Clerk-000003,Approve application,2023-04-20 11:53:07.380,2023-04-20 11:58:07.380
777,Clerk-000007,Check application form completeness,2023-04-20 11:54:24.435,2023-04-20 11:58:13.442
776,Appraiser-000002,Appraise property,2023-04-20 11:48:20.359,2023-04-20 12:10:43.432
777,AML Investigator-000001,AML check,2023-04-20 11:58:13.442,2023-04-20 12:29:24.856
777,Clerk-000002,Check credit history,2023-04-20 11:58:13.442,2023-04-20 12:30:13.538
778,Clerk-000004,Check application form completeness,2023-04-20 12:08:10.470,2023-04-20 12:31:17.136
778,Clerk-000001,Check credit history,2023-04-20 12:31:17.136,2023-04-20 12:39:25.883
778,Appraiser-000002,Appraise property,2023-04-20 12:31:17.136,2023-04-20 12:49:32.524
776,AML Investigator-000002,AML check,2023-04-20 11:48:20.359,2023-04-20 12:51:29.550
781,Clerk-000003,Check application form completeness,2023-04-20 12:47:21.582,2023-04-20 13:03:39.340
777,Appraiser-000001,Appraise property,2023-04-20 11:58:13.442,2023-04-20 13:05:06.056
782,Clerk-000007,Check application form completeness,2023-04-20 12:57:32.557,2023-04-20 13:07:34.578
781,AML Investigator-000002,AML check,2023-04-20 13:03:39.340,2023-04-20 13:10:58.885
782,AML Investigator-000002,AML check,2023-04-20 13:10:58.885,2023-04-20 13:14:34.374
779,Clerk-000008,Check application form completeness,2023-04-20 12:39:12.037,2023-04-20 13:15:33.387
781,Clerk-000002,Check credit history,2023-04-20 13:03:39.340,2023-04-20 13:17:32.414
780,Clerk-000005,Check application form completeness,2023-04-20 12:42:17.721,2023-04-20 13:22:00.468
777,Loan Officer-000002,Assess loan risk,2023-04-20 13:05:06.056,2023-04-20 13:25:06.056
778,AML Investigator-000001,AML check,2023-04-20 12:31:17.136,2023-04-20 13:26:57.383
777,Loan Officer-000004,Design loan offer,2023-04-20 13:25:06.056,2023-04-20 13:27:41.813
779,Clerk-000001,Check credit history,2023-04-20 13:15:33.387,2023-04-20 13:39:45.935
778,Loan Officer-000003,Assess loan risk,2023-04-20 13:26:57.383,2023-04-20 13:46:57.383
777,Senior Officer-000001,Approve loan offer,2023-04-20 13:27:41.813,2023-04-20 13:47:41.813
780,Clerk-000007,Check credit history,2023-04-20 13:22:00.468,2023-04-20 13:47:47.751
779,AML Investigator-000002,AML check,2023-04-20 13:15:33.387,2023-04-20 13:48:51.153
783,Clerk-000003,Check application form completeness,2023-04-20 13:18:27.882,2023-04-20 13:51:27.041
778,Loan Officer-000001,Design loan offer,2023-04-20 13:46:57.383,2023-04-20 13:52:07.929
777,Clerk-000002,Cancel application,2023-04-20 13:47:41.813,2023-04-20 13:52:41.813
782,Clerk-000004,Check credit history,2023-04-20 13:07:34.578,2023-04-20 13:52:54.201
784,Clerk-000008,Check application form completeness,2023-04-20 13:38:42.532,2023-04-20 13:53:35.370
785,Clerk-000007,Check application form completeness,2023-04-20 13:54:05.025,2023-04-20 13:56:28.324
780,AML Investigator-000001,AML check,2023-04-20 13:26:57.383,2023-04-20 13:58:36.615
783,AML Investigator-000002,AML check,2023-04-20 13:51:27.041,2023-04-20 14:00:44.830
785,AML Investigator-000002,AML check,2023-04-20 14:00:44.830,2023-04-20 14:01:23.500
781,Appraiser-000002,Appraise property,2023-04-20 13:03:39.340,2023-04-20 14:03:16.295
779,Appraiser-000002,Appraise property,2023-04-20 14:03:16.295,2023-04-20 14:04:12.995
784,Clerk-000001,Check credit history,2023-04-20 13:53:35.370,2023-04-20 14:05:08.398
785,Clerk-000003,Check credit history,2023-04-20 13:56:28.324,2023-04-20 14:07:48.471
776,Clerk-000006,Check credit history,2023-04-20 11:48:20.359,2023-04-20 14:08:47.976
782,Appraiser-000001,Appraise property,2023-04-20 13:07:34.578,2023-04-20 14:11:09.238
778,Senior Officer-000002,Approve loan offer,2023-04-20 13:52:07.929,2023-04-20 14:12:07.929
788,Clerk-000008,Check application form completeness,2023-04-20 14:10:56.817,2023-04-20 14:12:44.986
783,Clerk-000005,Check credit history,2023-04-20 13:51:27.041,2023-04-20 14:15:20.614
784,AML Investigator-000001,AML check,2023-04-20 13:58:36.615,2023-04-20 14:16:38.460
788,Clerk-000001,Check credit history,2023-04-20 14:12:44.986,2023-04-20 14:17:05.617
778,Clerk-000007,Cancel application,2023-04-20 14:12:07.929,2023-04-20 14:17:07.929
788,AML Investigator-000002,AML check,2023-04-20 14:12:44.986,2023-04-20 14:17:59.616
781,Loan Officer-000002,Assess loan risk,2023-04-20 14:03:16.295,2023-04-20 14:23:16.295
779,Loan Officer-000004,Assess loan risk,2023-04-20 14:04:12.995,2023-04-20 14:24:12.995
776,Loan Officer-000003,Assess loan risk,2023-04-20 14:08:47.976,2023-04-20 14:28:47.976
782,Loan Officer-000001,Assess loan risk,2023-04-20 14:11:09.238,2023-04-20 14:31:09.238
781,Clerk-000003,Reject application,2023-04-20 14:23:16.295,2023-04-20 14:33:16.295
779,Clerk-000006,Reject application,2023-04-20 14:24:12.995,2023-04-20 14:34:12.995
776,Clerk-000008,Reject application,2023-04-20 14:28:47.976,2023-04-20 14:38:47.976
782,Clerk-000005,Reject application,2023-04-20 14:31:09.238,2023-04-20 14:41:09.238
786,Clerk-000002,Check application form completeness,2023-04-20 14:04:42.418,2023-04-20 14:41:38.714
787,Clerk-000004,Check application form completeness,2023-04-20 14:10:12.588,2023-04-20 14:41:45.438
786,AML Investigator-000001,AML check,2023-04-20 14:41:38.714,2023-04-20 14:44:01.095
787,Clerk-000007,Return application back to applicant,2023-04-20 14:41:45.438,2023-04-20 14:46:45.438
786,Clerk-000001,Check credit history,2023-04-20 14:41:38.714,2023-04-20 14:57:55.987
783,Appraiser-000001,Appraise property,2023-04-20 14:11:09.238,2023-04-21 07:01:32.709
780,Appraiser-000002,Appraise property,2023-04-20 14:04:12.995,2023-04-21 07:07:06.524
783,Loan Officer-000002,Assess loan risk,2023-04-21 07:01:32.709,2023-04-21 07:21:32.709
783,Loan Officer-000003,Design loan offer,2023-04-21 07:21:32.709,2023-04-21 07:22:46.361
780,Loan Officer-000004,Assess loan risk,2023-04-21 07:07:06.524,2023-04-21 07:27:06.524
780,Loan Officer-000001,Design loan offer,2023-04-21 07:27:06.524,2023-04-21 07:33:59.658
783,Senior Officer-000001,Approve loan offer,2023-04-21 07:22:46.361,2023-04-21 07:42:46.361
784,Appraiser-000001,Appraise property,2023-04-21 07:01:32.709,2023-04-21 07:45:23.944
787,Applicant-000001,Applicant completes form,2023-04-20 14:46:45.438,2023-04-21 07:46:45.438
783,Clerk-000003,Approve application,2023-04-21 07:42:46.361,2023-04-21 07:47:46.361
780,Senior Officer-000002,Approve loan offer,2023-04-21 07:33:59.658,2023-04-21 07:53:59.658
787,Clerk-000006,Check application form completeness,2023-04-21 07:46:45.438,2023-04-21 07:54:33.446
786,Appraiser-000001,Appraise property,2023-04-21 07:45:23.944,2023-04-21 07:54:51.532
780,Clerk-000008,Approve application,2023-04-21 07:53:59.658,2023-04-21 07:58:59.658
784,Loan Officer-000002,Assess loan risk,2023-04-21 07:45:23.944,2023-04-21 08:05:23.944
786,Loan Officer-000003,Assess loan risk,2023-04-21 07:54:51.532,2023-04-21 08:14:51.532
787,Appraiser-000001,Appraise property,2023-04-21 07:54:51.532,2023-04-21 08:15:16.465
784,Clerk-000002,Reject application,2023-04-21 08:05:23.944,2023-04-21 08:15:23.944
785,Appraiser-000002,Appraise property,2023-04-21 07:07:06.524,2023-04-21 08:17:28.572
786,Clerk-000004,Reject application,2023-04-21 08:14:51.532,2023-04-21 08:24:51.532
788,Appraiser-000001,Appraise property,2023-04-21 08:15:16.465,2023-04-21 08:33:34.330
785,Loan Officer-000004,Assess loan risk,2023-04-21 08:17:28.572,2023-04-21 08:37:28.572
787,AML Investigator-000002,AML check,2023-04-21 07:54:33.446,2023-04-21 08:39:53.862
785,Clerk-000007,Reject application,2023-04-21 08:37:28.572,2023-04-21 08:47:28.572
788,Loan Officer-000001,Assess loan risk,2023-04-21 08:33:34.330,2023-04-21 08:53:34.330
790,Clerk-000003,Check application form completeness,2023-04-21 08:44:02.860,2023-04-21 09:03:38.875
788,Loan Officer-000002,Design loan offer,2023-04-21 08:53:34.330,2023-04-21 09:03:45.477
789,Clerk-000001,Check application form completeness,2023-04-21 08:41:49.569,2023-04-21 09:10:40.114
789,AML Investigator-000002,AML check,2023-04-21 09:10:40.114,2023-04-21 09:12:17.372
790,Appraiser-000002,Appraise property,2023-04-21 09:03:38.875,2023-04-21 09:14:02.820
787,Clerk-000005,Check credit history,2023-04-21 07:54:33.446,2023-04-21 09:16:09.676
790,Clerk-000006,Check credit history,2023-04-21 09:03:38.875,2023-04-21 09:18:45.919
788,Senior Officer-000001,Approve loan offer,2023-04-21 09:03:45.477,2023-04-21 09:23:45.477
789,Clerk-000008,Check credit history,2023-04-21 09:10:40.114,2023-04-21 09:27:45.969
788,Clerk-000002,Cancel application,2023-04-21 09:23:45.477,2023-04-21 09:28:45.477
792,Clerk-000007,Check application form completeness,2023-04-21 09:28:36.204,2023-04-21 09:30:41.651
792,Clerk-000001,Return application back to applicant,2023-04-21 09:30:41.651,2023-04-21 09:35:41.651
787,Loan Officer-000003,Assess loan risk,2023-04-21 09:16:09.676,2023-04-21 09:36:09.676
793,Clerk-000003,Check application form completeness,2023-04-21 09:28:56.358,2023-04-21 09:36:47.282
787,Loan Officer-000004,Design loan offer,2023-04-21 09:36:09.676,2023-04-21 09:38:31.216
790,AML Investigator-000001,AML check,2023-04-21 09:03:38.875,2023-04-21 09:39:52.921
791,Clerk-000004,Check application form completeness,2023-04-21 09:24:28.926,2023-04-21 09:40:34.689
791,AML Investigator-000001,AML check,2023-04-21 09:40:34.689,2023-04-21 09:41:33.761
793,Clerk-000005,Check credit history,2023-04-21 09:36:47.282,2023-04-21 09:51:35.113
787,Senior Officer-000002,Approve loan offer,2023-04-21 09:38:31.216,2023-04-21 09:58:31.216
790,Loan Officer-000001,Assess loan risk,2023-04-21 09:39:52.921,2023-04-21 09:59:52.921
787,Clerk-000002,Approve application,2023-04-21 09:58:31.216,2023-04-21 10:03:31.216
794,Clerk-000008,Check application form completeness,2023-04-21 09:48:56.927,2023-04-21 10:07:34.425
794,AML Investigator-000001,AML check,2023-04-21 10:07:34.425,2023-04-21 10:07:34.762
793,AML Investigator-000002,AML check,2023-04-21 09:36:47.282,2023-04-21 10:08:40.321
790,Clerk-000007,Reject application,2023-04-21 09:59:52.921,2023-04-21 10:09:52.921
795,Clerk-000001,Check application form completeness,2023-04-21 10:05:06.067,2023-04-21 10:21:54.377
795,AML Investigator-000001,AML check,2023-04-21 10:21:54.377,2023-04-21 10:27:00.757
795,Clerk-000004,Check credit history,2023-04-21 10:21:54.377,2023-04-21 10:27:28.633
792,Applicant-000001,Applicant completes form,2023-04-21 09:35:41.651,2023-04-21 10:35:41.651
791,Clerk-000006,Check credit history,2023-04-21 09:40:34.689,2023-04-21 10:36:01.499
792,Clerk-000005,Check application form completeness,2023-04-21 10:35:41.651,2023-04-21 10:37:57.486
794,Clerk-000003,Check credit history,2023-04-21 10:07:34.425,2023-04-21 10:52:36.342
793,Appraiser-000002,Appraise property,2023-04-21 09:36:47.282,2023-04-21 11:01:30.667
791,Appraiser-000002,Appraise property,2023-04-21 11:01:30.667,2023-04-21 11:02:44.782
792,Appraiser-000002,Appraise property,2023-04-21 11:02:44.782,2023-04-21 11:03:08.880
792,Clerk-000002,Check credit history,2023-04-21 10:37:57.486,2023-04-21 11:09:36.178
796,Clerk-000008,Check application form completeness,2023-04-21 11:02:50.165,2023-04-21 11:14:28.694
793,Loan Officer-000002,Assess loan risk,2023-04-21 11:01:30.667,2023-04-21 11:21:30.667
794,Appraiser-000002,Appraise property,2023-04-21 11:03:08.880,2023-04-21 11:21:36.933
791,Loan Officer-000003,Assess loan risk,2023-04-21 11:02:44.782,2023-04-21 11:22:44.782
797,Clerk-000001,Check application form completeness,2023-04-21 11:20:10.831,2023-04-21 11:24:29.751
796,AML Investigator-000001,AML check,2023-04-21 11:14:28.694,2023-04-21 11:27:36.100
797,Clerk-000005,Check credit history,2023-04-21 11:24:29.751,2023-04-21 11:28:11.233
792,AML Investigator-000002,AML check,2023-04-21 10:37:57.486,2023-04-21 11:30:25.938
793,Clerk-000004,Reject application,2023-04-21 11:21:30.667,2023-04-21 11:31:30.667
791,Clerk-000006,Reject application,2023-04-21 11:22:44.782,2023-04-21 11:32:44.782
797,AML Investigator-000001,AML check,2023-04-21 11:27:36.100,2023-04-21 11:41:06.348
794,Loan Officer-000004,Assess loan risk,2023-04-21 11:21:36.933,2023-04-21 11:41:36.933
794,Loan Officer-000002,Design loan offer,2023-04-21 11:41:36.933,2023-04-21 11:45:33.943
792,Loan Officer-000001,Assess loan risk,2023-04-21 11:30:25.938,2023-04-21 11:50:25.938
789,Appraiser-000001,Appraise property,2023-04-21 09:10:40.114,2023-04-21 11:51:17.908
792,Clerk-000003,Reject application,2023-04-21 11:50:25.938,2023-04-21 12:00:25.938
794,Senior Officer-000001,Approve loan offer,2023-04-21 11:45:33.943,2023-04-21 12:05:33.943
794,Clerk-000002,Cancel application,2023-04-21 12:05:33.943,2023-04-21 12:10:33.943
789,Loan Officer-000003,Assess loan risk,2023-04-21 11:51:17.908,2023-04-21 12:11:17.908
796,Appraiser-000001,Appraise property,2023-04-21 11:51:17.908,2023-04-21 12:13:04.409
789,Loan Officer-000004,Design loan offer,2023-04-21 12:11:17.908,2023-04-21 12:13:49.532
796,Clerk-000007,Check credit history,2023-04-21 11:14:28.694,2023-04-21 12:19:13.654
795,Appraiser-000002,Appraise property,2023-04-21 11:21:36.933,2023-04-21 12:26:02.466
797,Appraiser-000001,Appraise property,2023-04-21 12:13:04.409,2023-04-21 12:27:25.827
789,Senior Officer-000002,Approve loan offer,2023-04-21 12:13:49.532,2023-04-21 12:33:49.532
789,Clerk-000001,Cancel application,2023-04-21 12:33:49.532,2023-04-21 12:38:49.532
796,Loan Officer-000002,Assess loan risk,2023-04-21 12:19:13.654,2023-04-21 12:39:13.654
798,Clerk-000008,Check application form completeness,2023-04-21 12:10:34.416,2023-04-21 12:42:14.822
795,Loan Officer-000001,Assess loan risk,2023-04-21 12:26:02.466,2023-04-21 12:46:02.466
797,Loan Officer-000003,Assess loan risk,2023-04-21 12:27:25.827,2023-04-21 12:47:25.827
798,Appraiser-000002,Appraise property,2023-04-21 12:42:14.822,2023-04-21 12:49:10.649
796,Clerk-000005,Reject application,2023-04-21 12:39:13.654,2023-04-21 12:49:13.654
795,Clerk-000006,Reject application,2023-04-21 12:46:02.466,2023-04-21 12:56:02.466
797,Clerk-000003,Reject application,2023-04-21 12:47:25.827,2023-04-21 12:57:25.827
799,Clerk-000002,Check application form completeness,2023-04-21 12:59:29.880,2023-04-21 12:59:38.485
799,Clerk-000007,Return application back to applicant,2023-04-21 12:59:38.485,2023-04-21 13:04:38.485
798,AML Investigator-000002,AML check,2023-04-21 12:42:14.822,2023-04-21 13:17:02.097
798,Clerk-000004,Check credit history,2023-04-21 12:42:14.822,2023-04-21 13:18:37.980
800,Clerk-000001,Check application form completeness,2023-04-21 13:14:55.129,2023-04-21 13:20:26.008
800,Clerk-000005,Check credit history,2023-04-21 13:20:26.008,2023-04-21 13:27:08.118
801,Clerk-000008,Check application form completeness,2023-04-21 13:20:17.315,2023-04-21 13:28:39.242
800,AML Investigator-000001,AML check,2023-04-21 13:20:26.008,2023-04-21 13:32:41.959
801,Clerk-000006,Return application back to applicant,2023-04-21 13:28:39.242,2023-04-21 13:33:39.242
798,Loan Officer-000004,Assess loan risk,2023-04-21 13:18:37.980,2023-04-21 13:38:37.980
798,Clerk-000003,Reject application,2023-04-21 13:38:37.980,2023-04-21 13:48:37.980
803,Clerk-000007,Check application form completeness,2023-04-21 13:49:04.857,2023-04-21 14:02:51.656
803,Appraiser-000002,Appraise property,2023-04-21 14:02:51.656,2023-04-21 14:04:21.822
799,Applicant-000001,Applicant completes form,2023-04-21 13:04:38.485,2023-04-21 14:04:38.485
803,Clerk-000004,Check credit history,2023-04-21 14:02:51.656,2023-04-21 14:15:15.197
799,Clerk-000001,Check application form completeness,2023-04-21 14:04:38.485,2023-04-21 14:27:19.169
803,AML Investigator-000002,AML check,2023-04-21 14:02:51.656,2023-04-21 14:31:15.653
802,Clerk-000002,Check application form completeness,2023-04-21 13:42:39.341,2023-04-21 14:42:03.848
802,Clerk-000008,Check credit history,2023-04-21 14:42:03.848,2023-04-21 14:42:09.985
802,AML Investigator-000002,AML check,2023-04-21 14:42:03.848,2023-04-21 14:44:31.738
799,Clerk-000005,Check credit history,2023-04-21 14:27:19.169,2023-04-21 14:48:14.279
803,Loan Officer-000002,Assess loan risk,2023-04-21 14:31:15.653,2023-04-21 14:51:15.653
800,Appraiser-000001,Appraise property,2023-04-21 13:20:26.008,2023-04-21 14:52:12.250
799,AML Investigator-000001,AML check,2023-04-21 14:27:19.169,2023-04-21 14:53:30.588
803,Clerk-000006,Reject application,2023-04-21 14:51:15.653,2023-04-24 07:01:15.653
801,Applicant-000001,Applicant completes form,2023-04-21 14:04:38.485,2023-04-24 07:04:38.485
800,Loan Officer-000001,Assess loan risk,2023-04-21 14:52:12.250,2023-04-24 07:12:12.250
801,Clerk-000003,Check application form completeness,2023-04-24 07:04:38.485,2023-04-24 07:25:43.383
799,Appraiser-000002,Appraise property,2023-04-21 14:27:19.169,2023-04-24 07:31:53.410
801,AML Investigator-000002,AML check,2023-04-24 07:25:43.383,2023-04-24 07:37:30.250
800,Loan Officer-000003,Design loan offer,2023-04-24 07:12:12.250,2023-04-24 07:40:17.809
801,Clerk-000004,Check credit history,2023-04-24 07:25:43.383,2023-04-24 07:42:25.095
804,Clerk-000007,Check application form completeness,2023-04-24 07:17:39.729,2023-04-24 07:42:30.029
799,Loan Officer-000004,Assess loan risk,2023-04-24 07:31:53.410,2023-04-24 07:51:53.410
799,Loan Officer-000002,Design loan offer,2023-04-24 07:51:53.410,2023-04-24 07:52:34.009
800,Senior Officer-000001,Approve loan offer,2023-04-24 07:40:17.809,2023-04-24 08:00:17.809
800,Clerk-000002,Cancel application,2023-04-24 08:00:17.809,2023-04-24 08:05:17.809
801,Appraiser-000002,Appraise property,2023-04-24 07:31:53.410,2023-04-24 08:10:21.416
802,Appraiser-000001,Appraise property,2023-04-21 14:52:12.250,2023-04-24 08:10:38.463
799,Senior Officer-000002,Approve loan offer,2023-04-24 07:52:34.009,2023-04-24 08:12:34.009
799,Clerk-000008,Cancel application,2023-04-24 08:12:34.009,2023-04-24 08:17:34.009
804,AML Investigator-000001,AML check,2023-04-24 07:42:30.029,2023-04-24 08:22:53.707
805,Clerk-000005,Check application form completeness,2023-04-24 08:14:01.334,2023-04-24 08:23:53.265
801,Loan Officer-000001,Assess loan risk,2023-04-24 08:10:21.416,2023-04-24 08:30:21.416
802,Loan Officer-000003,Assess loan risk,2023-04-24 08:10:38.463,2023-04-24 08:30:38.463
802,Loan Officer-000004,Design loan offer,2023-04-24 08:30:38.463,2023-04-24 08:31:27.519
804,Appraiser-000002,Appraise property,2023-04-24 08:10:21.416,2023-04-24 08:39:53.944
806,Clerk-000003,Check application form completeness,2023-04-24 08:30:00.552,2023-04-24 08:40:10.756
801,Clerk-000004,Reject application,2023-04-24 08:30:21.416,2023-04-24 08:40:21.416
805,Clerk-000006,Check credit history,2023-04-24 08:23:53.265,2023-04-24 08:42:54.832
806,AML Investigator-000001,AML check,2023-04-24 08:40:10.756,2023-04-24 08:43:16.641
805,AML Investigator-000002,AML check,2023-04-24 08:23:53.265,2023-04-24 08:47:27.004
802,Senior Officer-000001,Approve loan offer,2023-04-24 08:31:27.519,2023-04-24 08:51:27.519
802,Clerk-000002,Approve application,2023-04-24 08:51:27.519,2023-04-24 08:56:27.519
806,Clerk-000007,Check credit history,2023-04-24 08:40:10.756,2023-04-24 08:58:09.219
804,Clerk-000001,Check credit history,2023-04-24 07:42:30.029,2023-04-24 08:59:07.295
806,Appraiser-000002,Appraise property,2023-04-24 08:40:10.756,2023-04-24 09:01:05.467
805,Appraiser-000001,Appraise property,2023-04-24 08:23:53.265,2023-04-24 09:13:24.047
804,Loan Officer-000002,Assess loan risk,2023-04-24 08:59:07.295,2023-04-24 09:19:07.295
806,Loan Officer-000001,Assess loan risk,2023-04-24 09:01:05.467,2023-04-24 09:21:05.467
804,Loan Officer-000004,Design loan offer,2023-04-24 09:19:07.295,2023-04-24 09:27:27.826
806,Clerk-000008,Reject application,2023-04-24 09:21:05.467,2023-04-24 09:31:05.467
805,Loan Officer-000003,Assess loan risk,2023-04-24 09:13:24.047,2023-04-24 09:33:24.047
805,Clerk-000005,Reject application,2023-04-24 09:33:24.047,2023-04-24 09:43:24.047
804,Senior Officer-000002,Approve loan offer,2023-04-24 09:27:27.826,2023-04-24 09:47:27.826
804,Clerk-000003,Cancel application,2023-04-24 09:47:27.826,2023-04-24 09:52:27.826
807,Clerk-000004,Check application form completeness,2023-04-24 10:38:23.881,2023-04-24 10:42:44.554
807,Appraiser-000002,Appraise property,2023-04-24 10:42:44.554,2023-04-24 10:51:03.826
807,Clerk-000006,Check credit history,2023-04-24 10:42:44.554,2023-04-24 10:51:33.841
807,AML Investigator-000001,AML check,2023-04-24 10:42:44.554,2023-04-24 10:51:38.116
807,Loan Officer-000002,Assess loan risk,2023-04-24 10:51:38.116,2023-04-24 11:11:38.116
807,Clerk-000002,Reject application,2023-04-24 11:11:38.116,2023-04-24 11:21:38.116
808,Clerk-000007,Check application form completeness,2023-04-24 11:33:32.027,2023-04-24 11:34:55.622
808,Appraiser-000001,Appraise property,2023-04-24 11:34:55.622,2023-04-24 11:58:45.361
808,Clerk-000001,Check credit history,2023-04-24 11:34:55.622,2023-04-24 12:01:10.082
808,AML Investigator-000002,AML check,2023-04-24 11:34:55.622,2023-04-24 12:26:36.994
808,Loan Officer-000001,Assess loan risk,2023-04-24 12:26:36.994,2023-04-24 12:46:36.994
808,Loan Officer-000004,Design loan offer,2023-04-24 12:46:36.994,2023-04-24 12:47:25.129
808,Senior Officer-000001,Approve loan offer,2023-04-24 12:47:25.129,2023-04-24 13:07:25.129
808,Clerk-000005,Approve application,2023-04-24 13:07:25.129,2023-04-24 13:12:25.129
809,Clerk-000008,Check application form completeness,2023-04-24 12:22:11.872,2023-04-24 13:47:41.472
809,AML Investigator-000001,AML check,2023-04-24 13:47:41.472,2023-04-24 14:02:03.147
810,Clerk-000004,Check application form completeness,2023-04-24 14:02:32.200,2023-04-24 14:09:25.097
811,Clerk-000006,Check application form completeness,2023-04-24 14:06:29.825,2023-04-24 14:10:09.755
810,Clerk-000002,Check credit history,2023-04-24 14:09:25.097,2023-04-24 14:20:09.414
809,Appraiser-000002,Appraise property,2023-04-24 13:47:41.472,2023-04-24 14:22:58.071
809,Clerk-000003,Check credit history,2023-04-24 13:47:41.472,2023-04-24 14:32:09.666
810,Appraiser-000001,Appraise property,2023-04-24 14:09:25.097,2023-04-24 14:36:12.760
812,Clerk-000001,Check application form completeness,2023-04-24 14:35:46.665,2023-04-24 14:36:50.694
810,AML Investigator-000002,AML check,2023-04-24 14:09:25.097,2023-04-24 14:39:46.192
811,Appraiser-000002,Appraise property,2023-04-24 14:22:58.071,2023-04-24 14:41:18.714
812,Appraiser-000001,Appraise property,2023-04-24 14:36:50.694,2023-04-24 14:41:26.188
811,AML Investigator-000001,AML check,2023-04-24 14:10:09.755,2023-04-24 14:47:35.517
809,Loan Officer-000003,Assess loan risk,2023-04-24 14:32:09.666,2023-04-24 14:52:09.666
810,Loan Officer-000002,Assess loan risk,2023-04-24 14:39:46.192,2023-04-24 14:59:46.192
809,Clerk-000008,Reject application,2023-04-24 14:52:09.666,2023-04-25 07:02:09.666
810,Loan Officer-000001,Design loan offer,2023-04-24 14:59:46.192,2023-04-25 07:05:30.949
812,AML Investigator-000002,AML check,2023-04-24 14:39:46.192,2023-04-25 07:09:29.719
810,Senior Officer-000002,Approve loan offer,2023-04-25 07:05:30.949,2023-04-25 07:25:30.949
810,Clerk-000006,Cancel application,2023-04-25 07:25:30.949,2023-04-25 07:30:30.949
811,Clerk-000007,Check credit history,2023-04-24 14:10:09.755,2023-04-25 07:37:46.813
812,Clerk-000005,Check credit history,2023-04-24 14:36:50.694,2023-04-25 07:38:17.094
814,Clerk-000002,Check application form completeness,2023-04-25 07:39:33.363,2023-04-25 07:45:18.008
813,Clerk-000004,Check application form completeness,2023-04-25 07:21:01.959,2023-04-25 07:49:39.596
813,AML Investigator-000002,AML check,2023-04-25 07:49:39.596,2023-04-25 07:56:59.769
811,Loan Officer-000004,Assess loan risk,2023-04-25 07:37:46.813,2023-04-25 07:57:46.813
813,Appraiser-000001,Appraise property,2023-04-25 07:49:39.596,2023-04-25 07:57:51.454
814,AML Investigator-000001,AML check,2023-04-25 07:45:18.008,2023-04-25 07:57:51.733
812,Loan Officer-000003,Assess loan risk,2023-04-25 07:38:17.094,2023-04-25 07:58:17.094
814,Clerk-000003,Check credit history,2023-04-25 07:45:18.008,2023-04-25 08:01:33.749
814,Appraiser-000002,Appraise property,2023-04-25 07:45:18.008,2023-04-25 08:04:12.186
813,Clerk-000001,Check credit history,2023-04-25 07:49:39.596,2023-04-25 08:04:24.766
812,Clerk-000008,Reject application,2023-04-25 07:58:17.094,2023-04-25 08:08:17.094
815,Clerk-000006,Check application form completeness,2023-04-25 08:00:31.079,2023-04-25 08:16:15.390
815,Clerk-000007,Return application back to applicant,2023-04-25 08:16:15.390,2023-04-25 08:21:15.390
811,Loan Officer-000002,Design loan offer,2023-04-25 07:57:46.813,2023-04-25 08:24:00.472
814,Loan Officer-000001,Assess loan risk,2023-04-25 08:04:12.186,2023-04-25 08:24:12.186
813,Loan Officer-000004,Assess loan risk,2023-04-25 08:04:24.766,2023-04-25 08:24:24.766
816,Clerk-000002,Check application form completeness,2023-04-25 08:29:40.578,2023-04-25 08:32:12.178
816,Appraiser-000001,Appraise property,2023-04-25 08:32:12.178,2023-04-25 08:32:33.375
813,Loan Officer-000003,Design loan offer,2023-04-25 08:24:24.766,2023-04-25 08:33:18.125
814,Clerk-000005,Reject application,2023-04-25 08:24:12.186,2023-04-25 08:34:12.186
816,Clerk-000004,Check credit history,2023-04-25 08:32:12.178,2023-04-25 08:39:43.828
811,Senior Officer-000001,Approve loan offer,2023-04-25 08:24:00.472,2023-04-25 08:44:00.472
816,AML Investigator-000002,AML check,2023-04-25 08:32:12.178,2023-04-25 08:46:21.826
811,Clerk-000003,Approve application,2023-04-25 08:44:00.472,2023-04-25 08:49:00.472
813,Senior Officer-000002,Approve loan offer,2023-04-25 08:33:18.125,2023-04-25 08:53:18.125
813,Clerk-000001,Cancel application,2023-04-25 08:53:18.125,2023-04-25 08:58:18.125
816,Loan Officer-000002,Assess loan risk,2023-04-25 08:46:21.826,2023-04-25 09:06:21.826
816,Clerk-000008,Reject application,2023-04-25 09:06:21.826,2023-04-25 09:16:21.826
