case_id,resource,activity_name,start_timestamp,end_timestamp,agent
758,Clerk-000004,Check application form completeness,2023-04-17 11:00:00+00:00,2023-04-17 11:12:09.890000+00:00,6
758,Appraiser-000001,Appraise property,2023-04-17 11:12:09.890000+00:00,2023-04-17 11:44:18.244000+00:00,8
758,Clerk-000007,Check credit history,2023-04-17 11:12:09.890000+00:00,2023-04-17 14:30:24.709000+00:00,9
758,AML Investigator-000002,AML check,2023-04-17 11:24:37.646000+00:00,2023-04-17 12:10:40.733000+00:00,13
758,Loan Officer-000002,Assess loan risk,2023-04-17 14:30:24.709000+00:00,2023-04-17 14:50:24.709000+00:00,12
758,Loan Officer-000001,Design loan offer,2023-04-17 14:50:24.709000+00:00,2023-04-17 14:55:56.702000+00:00,11
758,Senior Officer-000002,Approve loan offer,2023-04-17 14:55:56.702000+00:00,2023-04-18 07:15:56.702000+00:00,17
758,Clerk-000007,Approve application,2023-04-18 07:15:56.702000+00:00,2023-04-18 07:20:56.702000+00:00,9
759,Clerk-000005,Check application form completeness,2023-04-17 11:30:00+00:00,2023-04-17 11:31:04.097000+00:00,4
759,Clerk-000006,Return application back to applicant,2023-04-17 11:31:04.097000+00:00,2023-04-17 11:36:04.097000+00:00,5
759,Applicant-000001,Applicant completes form,2023-04-17 11:36:04.097000+00:00,2023-04-17 12:36:04.097000+00:00,18
759,Clerk-000003,Check application form completeness,2023-04-17 12:36:04.097000+00:00,2023-04-17 13:20:58.120000+00:00,1
759,Appraiser-000002,Appraise property,2023-04-17 13:20:58.120000+00:00,2023-04-17 13:42:47.672000+00:00,3
759,AML Investigator-000001,AML check,2023-04-17 13:20:58.120000+00:00,2023-04-17 13:46:55.808000+00:00,7
759,Clerk-000008,Check credit history,2023-04-17 13:20:58.120000+00:00,2023-04-17 13:53:25.872000+00:00,10
759,Loan Officer-000003,Assess loan risk,2023-04-17 13:53:25.872000+00:00,2023-04-17 14:13:25.872000+00:00,15
759,Loan Officer-000001,Design loan offer,2023-04-17 14:13:25.872000+00:00,2023-04-17 14:18:22.141000+00:00,11
759,Senior Officer-000002,Approve loan offer,2023-04-17 14:18:22.141000+00:00,2023-04-17 14:38:22.141000+00:00,17
759,Clerk-000006,Approve application,2023-04-17 14:38:22.141000+00:00,2023-04-17 14:43:22.141000+00:00,5
760,Clerk-000008,Check application form completeness,2023-04-17 12:00:00+00:00,2023-04-17 12:02:55.972000+00:00,10
760,Appraiser-000002,Appraise property,2023-04-17 12:02:55.972000+00:00,2023-04-17 12:05:08.718000+00:00,3
760,Clerk-000004,Check credit history,2023-04-17 12:02:55.972000+00:00,2023-04-17 13:04:57.380000+00:00,6
760,AML Investigator-000001,AML check,2023-04-17 12:03:22.926000+00:00,2023-04-17 13:12:58.235000+00:00,7
760,Loan Officer-000002,Assess loan risk,2023-04-17 13:12:58.235000+00:00,2023-04-17 13:32:58.235000+00:00,12
760,Clerk-000004,Reject application,2023-04-17 13:32:58.235000+00:00,2023-04-17 13:42:58.235000+00:00,6
761,Clerk-000006,Check application form completeness,2023-04-17 12:30:00+00:00,2023-04-17 13:19:08.291000+00:00,5
761,AML Investigator-000002,AML check,2023-04-17 13:19:08.291000+00:00,2023-04-17 13:23:47.843000+00:00,13
761,Clerk-000002,Check credit history,2023-04-17 13:19:08.291000+00:00,2023-04-17 13:26:56.827000+00:00,2
761,Appraiser-000001,Appraise property,2023-04-17 13:19:08.291000+00:00,2023-04-18 07:05:39.590000+00:00,8
761,Loan Officer-000004,Assess loan risk,2023-04-18 07:05:39.590000+00:00,2023-04-18 07:25:39.590000+00:00,16
761,Clerk-000004,Reject application,2023-04-18 07:25:39.590000+00:00,2023-04-18 07:35:39.590000+00:00,6
762,Clerk-000001,Check application form completeness,2023-04-17 13:00:00+00:00,2023-04-17 13:35:11.138000+00:00,0
762,Clerk-000006,Check credit history,2023-04-17 13:35:11.138000+00:00,2023-04-17 13:49:11.131000+00:00,5
762,AML Investigator-000002,AML check,2023-04-17 13:35:11.138000+00:00,2023-04-17 13:55:05.928000+00:00,13
762,Appraiser-000002,Appraise property,2023-04-17 13:42:47.672000+00:00,2023-04-17 14:25:02.121000+00:00,3
762,Loan Officer-000004,Assess loan risk,2023-04-17 14:25:02.121000+00:00,2023-04-17 14:45:02.121000+00:00,16
762,Loan Officer-000003,Design loan offer,2023-04-17 14:45:02.121000+00:00,2023-04-17 14:50:10.936000+00:00,15
762,Senior Officer-000001,Approve loan offer,2023-04-17 14:50:10.936000+00:00,2023-04-18 07:10:10.936000+00:00,14
762,Clerk-000005,Cancel application,2023-04-18 07:10:10.936000+00:00,2023-04-18 07:15:10.936000+00:00,4
763,Clerk-000005,Check application form completeness,2023-04-17 13:30:00+00:00,2023-04-17 14:20:45.429000+00:00,4
763,AML Investigator-000002,AML check,2023-04-17 14:20:45.429000+00:00,2023-04-17 14:39:33.159000+00:00,13
763,Clerk-000001,Check credit history,2023-04-17 14:20:45.429000+00:00,2023-04-18 07:38:36.116000+00:00,0
763,Appraiser-000002,Appraise property,2023-04-17 14:25:02.121000+00:00,2023-04-18 08:39:38.495000+00:00,3
763,Loan Officer-000002,Assess loan risk,2023-04-18 08:39:38.495000+00:00,2023-04-18 08:59:38.495000+00:00,12
763,Loan Officer-000004,Design loan offer,2023-04-18 08:59:38.495000+00:00,2023-04-18 09:02:06.948000+00:00,16
763,Senior Officer-000002,Approve loan offer,2023-04-18 09:02:06.948000+00:00,2023-04-18 09:22:06.948000+00:00,17
763,Clerk-000004,Approve application,2023-04-18 09:22:06.948000+00:00,2023-04-18 09:27:06.948000+00:00,6
764,Clerk-000003,Check application form completeness,2023-04-17 14:00:00+00:00,2023-04-17 14:04:37.729000+00:00,1
764,AML Investigator-000001,AML check,2023-04-17 14:04:37.729000+00:00,2023-04-17 14:09:00.740000+00:00,7
764,Clerk-000002,Check credit history,2023-04-17 14:04:37.729000+00:00,2023-04-17 14:13:03.897000+00:00,2
764,Appraiser-000001,Appraise property,2023-04-18 07:05:39.590000+00:00,2023-04-18 08:29:04.629000+00:00,8
764,Loan Officer-000003,Assess loan risk,2023-04-18 08:29:04.629000+00:00,2023-04-18 08:49:04.629000+00:00,15
764,Loan Officer-000001,Design loan offer,2023-04-18 08:49:04.629000+00:00,2023-04-18 08:56:06.391000+00:00,11
764,Senior Officer-000001,Approve loan offer,2023-04-18 08:56:06.391000+00:00,2023-04-18 09:16:06.391000+00:00,14
764,Clerk-000008,Cancel application,2023-04-18 09:16:06.391000+00:00,2023-04-18 09:21:06.391000+00:00,10
765,Clerk-000004,Check application form completeness,2023-04-17 14:30:00+00:00,2023-04-17 14:41:53.325000+00:00,6
765,Clerk-000008,Check credit history,2023-04-17 14:41:53.325000+00:00,2023-04-17 14:49:11.607000+00:00,10
765,AML Investigator-000001,AML check,2023-04-17 14:41:53.325000+00:00,2023-04-18 07:00:17.139000+00:00,7
765,Appraiser-000001,Appraise property,2023-04-18 08:29:04.629000+00:00,2023-04-18 09:11:19.295000+00:00,8
765,Loan Officer-000003,Assess loan risk,2023-04-18 09:11:19.295000+00:00,2023-04-18 09:31:19.295000+00:00,15
765,Loan Officer-000001,Design loan offer,2023-04-18 09:31:19.295000+00:00,2023-04-18 10:02:56.230000+00:00,11
765,Senior Officer-000001,Approve loan offer,2023-04-18 10:02:56.230000+00:00,2023-04-18 10:22:56.230000+00:00,14
765,Clerk-000008,Approve application,2023-04-18 10:22:56.230000+00:00,2023-04-18 10:27:56.230000+00:00,10
766,Clerk-000003,Check application form completeness,2023-04-17 15:00:00+00:00,2023-04-18 07:00:40.956000+00:00,1
766,Clerk-000002,Check credit history,2023-04-18 07:00:40.956000+00:00,2023-04-18 07:02:04.865000+00:00,2
766,AML Investigator-000002,AML check,2023-04-18 07:00:40.956000+00:00,2023-04-18 07:32:51.155000+00:00,13
766,Appraiser-000002,Appraise property,2023-04-18 08:39:38.495000+00:00,2023-04-18 10:14:49.560000+00:00,3
766,Loan Officer-000002,Assess loan risk,2023-04-18 10:14:49.560000+00:00,2023-04-18 10:34:49.560000+00:00,12
766,Clerk-000004,Reject application,2023-04-18 10:34:49.560000+00:00,2023-04-18 10:44:49.560000+00:00,6
767,Clerk-000006,Check application form completeness,2023-04-18 07:30:00+00:00,2023-04-18 07:30:45.597000+00:00,5
767,Clerk-000008,Check credit history,2023-04-18 07:30:45.597000+00:00,2023-04-18 07:32:01.202000+00:00,10
767,AML Investigator-000001,AML check,2023-04-18 07:30:45.597000+00:00,2023-04-18 07:41:27.825000+00:00,7
767,Appraiser-000001,Appraise property,2023-04-18 09:11:19.295000+00:00,2023-04-18 10:20:54.528000+00:00,8
767,Loan Officer-000004,Assess loan risk,2023-04-18 10:20:54.528000+00:00,2023-04-18 10:40:54.528000+00:00,16
767,Clerk-000001,Reject application,2023-04-18 10:40:54.528000+00:00,2023-04-18 10:50:54.528000+00:00,0
768,Clerk-000003,Check application form completeness,2023-04-18 08:00:00+00:00,2023-04-18 08:04:14.572000+00:00,1
768,Clerk-000002,Check credit history,2023-04-18 08:04:14.572000+00:00,2023-04-18 08:12:04.245000+00:00,2
768,AML Investigator-000002,AML check,2023-04-18 08:04:14.572000+00:00,2023-04-18 08:15:32.118000+00:00,13
768,Appraiser-000002,Appraise property,2023-04-18 10:14:49.560000+00:00,2023-04-18 11:09:27.044000+00:00,3
768,Loan Officer-000003,Assess loan risk,2023-04-18 11:09:27.044000+00:00,2023-04-18 11:29:27.044000+00:00,15
768,Loan Officer-000004,Design loan offer,2023-04-18 11:29:27.044000+00:00,2023-04-18 11:39:33.275000+00:00,16
768,Senior Officer-000002,Approve loan offer,2023-04-18 11:39:33.275000+00:00,2023-04-18 11:59:33.275000+00:00,17
768,Clerk-000006,Cancel application,2023-04-18 11:59:33.275000+00:00,2023-04-18 12:04:33.275000+00:00,5
769,Clerk-000005,Check application form completeness,2023-04-18 08:30:00+00:00,2023-04-18 08:35:10.672000+00:00,4
769,Clerk-000007,Check credit history,2023-04-18 08:35:10.672000+00:00,2023-04-18 08:49:17.164000+00:00,9
769,AML Investigator-000001,AML check,2023-04-18 08:35:10.672000+00:00,2023-04-18 09:19:58.662000+00:00,7
769,Appraiser-000001,Appraise property,2023-04-18 10:20:54.528000+00:00,2023-04-18 11:28:41.090000+00:00,8
769,Loan Officer-000002,Assess loan risk,2023-04-18 11:28:41.090000+00:00,2023-04-18 11:48:41.090000+00:00,12
769,Clerk-000007,Reject application,2023-04-18 11:48:41.090000+00:00,2023-04-18 11:58:41.090000+00:00,9
770,Clerk-000006,Check application form completeness,2023-04-18 09:00:00+00:00,2023-04-18 09:23:45.588000+00:00,5
770,Clerk-000001,Check credit history,2023-04-18 09:23:45.588000+00:00,2023-04-18 09:32:33.934000+00:00,0
770,AML Investigator-000002,AML check,2023-04-18 09:23:45.588000+00:00,2023-04-18 09:49:54.904000+00:00,13
770,Appraiser-000002,Appraise property,2023-04-18 11:09:27.044000+00:00,2023-04-18 11:19:07.034000+00:00,3
770,Loan Officer-000001,Assess loan risk,2023-04-18 11:19:07.034000+00:00,2023-04-18 11:39:07.034000+00:00,11
770,Loan Officer-000003,Design loan offer,2023-04-18 11:39:07.034000+00:00,2023-04-18 11:40:57.269000+00:00,15
770,Senior Officer-000001,Approve loan offer,2023-04-18 11:40:57.269000+00:00,2023-04-18 12:00:57.269000+00:00,14
770,Clerk-000003,Approve application,2023-04-18 12:00:57.269000+00:00,2023-04-18 12:05:57.269000+00:00,1
771,Clerk-000003,Check application form completeness,2023-04-18 09:30:00+00:00,2023-04-18 09:33:38.705000+00:00,1
771,Clerk-000002,Check credit history,2023-04-18 09:33:38.705000+00:00,2023-04-18 09:37:48.367000+00:00,2
771,AML Investigator-000001,AML check,2023-04-18 09:33:38.705000+00:00,2023-04-18 10:51:20.023000+00:00,7
771,Appraiser-000002,Appraise property,2023-04-18 11:19:07.034000+00:00,2023-04-18 12:08:14.985000+00:00,3
771,Loan Officer-000004,Assess loan risk,2023-04-18 12:08:14.985000+00:00,2023-04-18 12:28:14.985000+00:00,16
771,Loan Officer-000002,Design loan offer,2023-04-18 12:28:14.985000+00:00,2023-04-18 12:36:13.312000+00:00,12
771,Senior Officer-000002,Approve loan offer,2023-04-18 12:36:13.312000+00:00,2023-04-18 12:56:13.312000+00:00,17
771,Clerk-000003,Approve application,2023-04-18 12:56:13.312000+00:00,2023-04-18 13:01:13.312000+00:00,1
772,Clerk-000005,Check application form completeness,2023-04-18 10:00:00+00:00,2023-04-18 10:02:34.612000+00:00,4
772,AML Investigator-000002,AML check,2023-04-18 10:02:34.612000+00:00,2023-04-18 10:20:56.178000+00:00,13
772,Clerk-000007,Check credit history,2023-04-18 10:02:34.612000+00:00,2023-04-18 10:28:10.806000+00:00,9
772,Appraiser-000001,Appraise property,2023-04-18 11:28:41.090000+00:00,2023-04-18 11:43:21.494000+00:00,8
772,Loan Officer-000001,Assess loan risk,2023-04-18 11:43:21.494000+00:00,2023-04-18 12:03:21.494000+00:00,11
772,Clerk-000005,Reject application,2023-04-18 12:03:21.494000+00:00,2023-04-18 12:13:21.494000+00:00,4
773,Clerk-000006,Check application form completeness,2023-04-18 10:30:00+00:00,2023-04-18 10:48:31.538000+00:00,5
773,Clerk-000003,Check credit history,2023-04-18 10:48:31.538000+00:00,2023-04-18 10:53:01.807000+00:00,1
773,AML Investigator-000002,AML check,2023-04-18 10:48:31.538000+00:00,2023-04-18 12:24:31.125000+00:00,13
773,Appraiser-000001,Appraise property,2023-04-18 11:43:21.494000+00:00,2023-04-18 12:11:07.956000+00:00,8
773,Loan Officer-000003,Assess loan risk,2023-04-18 12:24:31.125000+00:00,2023-04-18 12:44:31.125000+00:00,15
773,Loan Officer-000001,Design loan offer,2023-04-18 12:44:31.125000+00:00,2023-04-18 12:57:28.124000+00:00,11
773,Senior Officer-000001,Approve loan offer,2023-04-18 12:57:28.124000+00:00,2023-04-18 13:17:28.124000+00:00,14
773,Clerk-000004,Approve application,2023-04-18 13:17:28.124000+00:00,2023-04-18 13:22:28.124000+00:00,6
774,Clerk-000002,Check application form completeness,2023-04-18 11:00:00+00:00,2023-04-18 11:56:37.791000+00:00,2
774,Clerk-000004,Check credit history,2023-04-18 11:56:37.791000+00:00,2023-04-18 12:37:56.051000+00:00,6
774,AML Investigator-000001,AML check,2023-04-18 11:56:37.791000+00:00,2023-04-18 12:46:25.743000+00:00,7
774,Appraiser-000002,Appraise property,2023-04-18 12:08:14.985000+00:00,2023-04-18 12:31:32.983000+00:00,3
774,Loan Officer-000004,Assess loan risk,2023-04-18 12:46:25.743000+00:00,2023-04-18 13:06:25.743000+00:00,16
774,Clerk-000008,Reject application,2023-04-18 13:06:25.743000+00:00,2023-04-18 13:16:25.743000+00:00,10
775,Clerk-000005,Check application form completeness,2023-04-18 11:30:00+00:00,2023-04-18 11:30:47.604000+00:00,4
775,Clerk-000008,Return application back to applicant,2023-04-18 11:30:47.604000+00:00,2023-04-18 11:35:47.604000+00:00,10
775,Applicant-000001,Applicant completes form,2023-04-18 11:35:47.604000+00:00,2023-04-18 12:35:47.604000+00:00,18
775,Clerk-000007,Check application form completeness,2023-04-18 12:35:47.604000+00:00,2023-04-18 12:40:07.644000+00:00,9
775,Appraiser-000002,Appraise property,2023-04-18 12:40:07.644000+00:00,2023-04-18 13:22:09.597000+00:00,3
775,Clerk-000006,Check credit history,2023-04-18 12:40:07.644000+00:00,2023-04-18 13:36:56.122000+00:00,5
775,AML Investigator-000001,AML check,2023-04-18 12:46:25.743000+00:00,2023-04-18 12:47:55.852000+00:00,7
775,Loan Officer-000002,Assess loan risk,2023-04-18 13:36:56.122000+00:00,2023-04-18 13:56:56.122000+00:00,12
775,Loan Officer-000003,Design loan offer,2023-04-18 13:56:56.122000+00:00,2023-04-18 14:09:47.354000+00:00,15
775,Senior Officer-000002,Approve loan offer,2023-04-18 14:09:47.354000+00:00,2023-04-18 14:29:47.354000+00:00,17
775,Clerk-000007,Cancel application,2023-04-18 14:29:47.354000+00:00,2023-04-18 14:34:47.354000+00:00,9
776,Clerk-000001,Check application form completeness,2023-04-18 12:00:00+00:00,2023-04-18 13:30:03.650000+00:00,0
776,Appraiser-000002,Appraise property,2023-04-18 13:30:03.650000+00:00,2023-04-18 13:43:11.084000+00:00,3
776,AML Investigator-000002,AML check,2023-04-18 13:30:03.650000+00:00,2023-04-18 14:20:44.495000+00:00,13
776,Clerk-000008,Check credit history,2023-04-18 13:30:03.650000+00:00,2023-04-18 14:48:38.843000+00:00,10
776,Loan Officer-000003,Assess loan risk,2023-04-18 14:48:38.843000+00:00,2023-04-19 07:08:38.843000+00:00,15
776,Loan Officer-000002,Design loan offer,2023-04-19 07:08:38.843000+00:00,2023-04-19 07:10:45.886000+00:00,12
776,Senior Officer-000002,Approve loan offer,2023-04-19 07:10:45.886000+00:00,2023-04-19 07:30:45.886000+00:00,17
776,Clerk-000006,Approve application,2023-04-19 07:30:45.886000+00:00,2023-04-19 07:35:45.886000+00:00,5
777,Clerk-000008,Check application form completeness,2023-04-18 12:30:00+00:00,2023-04-18 12:33:43.275000+00:00,10
777,Appraiser-000001,Appraise property,2023-04-18 12:33:43.275000+00:00,2023-04-18 12:34:29.950000+00:00,8
777,AML Investigator-000002,AML check,2023-04-18 12:33:43.275000+00:00,2023-04-18 12:55:10.030000+00:00,13
777,Clerk-000002,Check credit history,2023-04-18 12:33:43.275000+00:00,2023-04-18 14:02:11.522000+00:00,2
777,Loan Officer-000001,Assess loan risk,2023-04-18 14:02:11.522000+00:00,2023-04-18 14:22:11.522000+00:00,11
777,Loan Officer-000004,Design loan offer,2023-04-18 14:22:11.522000+00:00,2023-04-18 14:24:10.386000+00:00,16
777,Senior Officer-000001,Approve loan offer,2023-04-18 14:24:10.386000+00:00,2023-04-18 14:44:10.386000+00:00,14
777,Clerk-000004,Approve application,2023-04-18 14:44:10.386000+00:00,2023-04-18 14:49:10.386000+00:00,6
778,Clerk-000005,Check application form completeness,2023-04-18 13:00:00+00:00,2023-04-18 13:29:42.157000+00:00,4
778,Clerk-000007,Check credit history,2023-04-18 13:29:42.157000+00:00,2023-04-18 13:33:21.766000+00:00,9
778,Appraiser-000001,Appraise property,2023-04-18 13:29:42.157000+00:00,2023-04-18 13:54:54.236000+00:00,8
778,AML Investigator-000001,AML check,2023-04-18 13:29:42.157000+00:00,2023-04-18 14:32:06.300000+00:00,7
778,Loan Officer-000002,Assess loan risk,2023-04-18 14:32:06.300000+00:00,2023-04-18 14:52:06.300000+00:00,12
778,Loan Officer-000004,Design loan offer,2023-04-18 14:52:06.300000+00:00,2023-04-19 07:21:23.790000+00:00,16
778,Senior Officer-000002,Approve loan offer,2023-04-19 07:30:45.886000+00:00,2023-04-19 07:50:45.886000+00:00,17
778,Clerk-000004,Cancel application,2023-04-19 07:50:45.886000+00:00,2023-04-19 07:55:45.886000+00:00,6
779,Clerk-000003,Check application form completeness,2023-04-18 13:30:00+00:00,2023-04-18 13:38:31.928000+00:00,1
779,Clerk-000004,Check credit history,2023-04-18 13:38:31.928000+00:00,2023-04-18 13:49:45.301000+00:00,6
779,Appraiser-000002,Appraise property,2023-04-18 13:43:11.084000+00:00,2023-04-18 14:23:39.842000+00:00,3
779,AML Investigator-000002,AML check,2023-04-18 14:20:44.495000+00:00,2023-04-19 08:22:13.261000+00:00,13
779,Loan Officer-000001,Assess loan risk,2023-04-19 08:22:13.261000+00:00,2023-04-19 08:42:13.261000+00:00,11
779,Loan Officer-000003,Design loan offer,2023-04-19 08:42:13.261000+00:00,2023-04-19 08:54:01.959000+00:00,15
779,Senior Officer-000001,Approve loan offer,2023-04-19 08:54:01.959000+00:00,2023-04-19 09:14:01.959000+00:00,14
779,Clerk-000003,Cancel application,2023-04-19 09:14:01.959000+00:00,2023-04-19 09:19:01.959000+00:00,1
780,Clerk-000005,Check application form completeness,2023-04-18 14:00:00+00:00,2023-04-18 14:12:15.323000+00:00,4
780,Appraiser-000001,Appraise property,2023-04-18 14:12:15.323000+00:00,2023-04-18 14:42:46.214000+00:00,8
780,Clerk-000001,Check credit history,2023-04-18 14:12:15.323000+00:00,2023-04-18 14:45:55.576000+00:00,0
780,AML Investigator-000001,AML check,2023-04-18 14:32:06.300000+00:00,2023-04-18 14:50:22.859000+00:00,7
780,Loan Officer-000001,Assess loan risk,2023-04-18 14:50:22.859000+00:00,2023-04-19 07:10:22.859000+00:00,11
780,Loan Officer-000003,Design loan offer,2023-04-19 07:10:22.859000+00:00,2023-04-19 07:21:22.660000+00:00,15
780,Senior Officer-000001,Approve loan offer,2023-04-19 07:21:22.660000+00:00,2023-04-19 07:41:22.660000+00:00,14
780,Clerk-000001,Approve application,2023-04-19 07:41:22.660000+00:00,2023-04-19 07:46:22.660000+00:00,0
781,Clerk-000006,Check application form completeness,2023-04-18 14:30:00+00:00,2023-04-18 14:35:14.885000+00:00,5
781,Appraiser-000002,Appraise property,2023-04-18 14:35:14.885000+00:00,2023-04-18 14:41:12.548000+00:00,3
781,Clerk-000003,Check credit history,2023-04-18 14:35:14.885000+00:00,2023-04-19 07:26:53.657000+00:00,1
781,AML Investigator-000001,AML check,2023-04-18 14:50:22.859000+00:00,2023-04-19 08:44:56.962000+00:00,7
781,Loan Officer-000004,Assess loan risk,2023-04-19 08:44:56.962000+00:00,2023-04-19 09:04:56.962000+00:00,16
781,Loan Officer-000002,Design loan offer,2023-04-19 09:04:56.962000+00:00,2023-04-19 09:05:51.034000+00:00,12
781,Senior Officer-000002,Approve loan offer,2023-04-19 09:05:51.034000+00:00,2023-04-19 09:25:51.034000+00:00,17
781,Clerk-000005,Cancel application,2023-04-19 09:25:51.034000+00:00,2023-04-19 09:30:51.034000+00:00,4
782,Clerk-000002,Check application form completeness,2023-04-18 15:00:00+00:00,2023-04-19 07:07:14.931000+00:00,2
782,Clerk-000005,Check credit history,2023-04-19 07:07:14.931000+00:00,2023-04-19 07:14:34.857000+00:00,4
782,Appraiser-000002,Appraise property,2023-04-19 07:07:14.931000+00:00,2023-04-19 07:49:54.441000+00:00,3
782,AML Investigator-000002,AML check,2023-04-19 08:22:13.261000+00:00,2023-04-19 08:25:53.566000+00:00,13
782,Loan Officer-000002,Assess loan risk,2023-04-19 08:25:53.566000+00:00,2023-04-19 08:45:53.566000+00:00,12
782,Clerk-000001,Reject application,2023-04-19 08:45:53.566000+00:00,2023-04-19 08:55:53.566000+00:00,0
783,Clerk-000007,Check application form completeness,2023-04-19 07:30:00+00:00,2023-04-19 07:48:27.830000+00:00,9
783,Clerk-000008,Return application back to applicant,2023-04-19 07:48:27.830000+00:00,2023-04-19 07:53:27.830000+00:00,10
783,Applicant-000001,Applicant completes form,2023-04-19 07:53:27.830000+00:00,2023-04-19 08:53:27.830000+00:00,18
783,Clerk-000007,Check application form completeness,2023-04-19 08:53:27.830000+00:00,2023-04-19 09:03:10.506000+00:00,9
783,Clerk-000002,Check credit history,2023-04-19 09:03:10.506000+00:00,2023-04-19 09:09:47.769000+00:00,2
783,AML Investigator-000002,AML check,2023-04-19 09:03:10.506000+00:00,2023-04-19 09:58:54.084000+00:00,13
783,Appraiser-000001,Appraise property,2023-04-19 09:14:04.100000+00:00,2023-04-19 09:42:57.482000+00:00,8
783,Loan Officer-000002,Assess loan risk,2023-04-19 09:58:54.084000+00:00,2023-04-19 10:18:54.084000+00:00,12
783,Loan Officer-000003,Design loan offer,2023-04-19 10:18:54.084000+00:00,2023-04-19 10:27:16.768000+00:00,15
783,Senior Officer-000001,Approve loan offer,2023-04-19 10:27:16.768000+00:00,2023-04-19 10:47:16.768000+00:00,14
783,Clerk-000004,Cancel application,2023-04-19 10:47:16.768000+00:00,2023-04-19 10:52:16.768000+00:00,6
784,Clerk-000002,Check application form completeness,2023-04-19 08:00:00+00:00,2023-04-19 08:23:49.719000+00:00,2
784,Appraiser-000001,Appraise property,2023-04-19 08:23:49.719000+00:00,2023-04-19 08:29:44.079000+00:00,8
784,Clerk-000005,Check credit history,2023-04-19 08:23:49.719000+00:00,2023-04-19 08:51:19.334000+00:00,4
784,AML Investigator-000002,AML check,2023-04-19 08:25:53.566000+00:00,2023-04-19 08:28:56.683000+00:00,13
784,Loan Officer-000001,Assess loan risk,2023-04-19 08:51:19.334000+00:00,2023-04-19 09:11:19.334000+00:00,11
784,Loan Officer-000003,Design loan offer,2023-04-19 09:11:19.334000+00:00,2023-04-19 09:22:53.594000+00:00,15
784,Senior Officer-000001,Approve loan offer,2023-04-19 09:22:53.594000+00:00,2023-04-19 09:42:53.594000+00:00,14
784,Clerk-000008,Cancel application,2023-04-19 09:42:53.594000+00:00,2023-04-19 09:47:53.594000+00:00,10
785,Clerk-000003,Check application form completeness,2023-04-19 08:30:00+00:00,2023-04-19 08:34:19.468000+00:00,1
785,AML Investigator-000002,AML check,2023-04-19 08:34:19.468000+00:00,2023-04-19 08:48:28.509000+00:00,13
785,Appraiser-000002,Appraise property,2023-04-19 08:34:19.468000+00:00,2023-04-19 09:19:39.406000+00:00,3
785,Clerk-000006,Check credit history,2023-04-19 08:34:19.468000+00:00,2023-04-19 10:44:10.203000+00:00,5
785,Loan Officer-000001,Assess loan risk,2023-04-19 10:44:10.203000+00:00,2023-04-19 11:04:10.203000+00:00,11
785,Clerk-000007,Reject application,2023-04-19 11:04:10.203000+00:00,2023-04-19 11:14:10.203000+00:00,9
786,Clerk-000008,Check application form completeness,2023-04-19 09:00:00+00:00,2023-04-19 09:02:01.567000+00:00,10
786,Clerk-000004,Check credit history,2023-04-19 09:02:01.567000+00:00,2023-04-19 09:04:19.036000+00:00,6
786,Appraiser-000001,Appraise property,2023-04-19 09:02:01.567000+00:00,2023-04-19 09:14:04.100000+00:00,8
786,AML Investigator-000001,AML check,2023-04-19 09:02:01.567000+00:00,2023-04-19 09:51:51.022000+00:00,7
786,Loan Officer-000004,Assess loan risk,2023-04-19 09:51:51.022000+00:00,2023-04-19 10:11:51.022000+00:00,16
786,Loan Officer-000001,Design loan offer,2023-04-19 10:11:51.022000+00:00,2023-04-19 10:12:56.606000+00:00,11
786,Senior Officer-000002,Approve loan offer,2023-04-19 10:12:56.606000+00:00,2023-04-19 10:32:56.606000+00:00,17
786,Clerk-000008,Cancel application,2023-04-19 10:32:56.606000+00:00,2023-04-19 10:37:56.606000+00:00,10
787,Clerk-000001,Check application form completeness,2023-04-19 09:30:00+00:00,2023-04-19 09:56:06.815000+00:00,0
787,Appraiser-000002,Appraise property,2023-04-19 09:56:06.815000+00:00,2023-04-19 10:09:17.246000+00:00,3
787,Clerk-000007,Check credit history,2023-04-19 09:56:06.815000+00:00,2023-04-19 10:21:15.765000+00:00,9
787,AML Investigator-000001,AML check,2023-04-19 09:56:06.815000+00:00,2023-04-19 10:57:26.388000+00:00,7
787,Loan Officer-000003,Assess loan risk,2023-04-19 10:57:26.388000+00:00,2023-04-19 11:17:26.388000+00:00,15
787,Loan Officer-000004,Design loan offer,2023-04-19 11:17:26.388000+00:00,2023-04-19 11:18:24.792000+00:00,16
787,Senior Officer-000002,Approve loan offer,2023-04-19 11:18:24.792000+00:00,2023-04-19 11:38:24.792000+00:00,17
787,Clerk-000005,Cancel application,2023-04-19 11:38:24.792000+00:00,2023-04-19 11:43:24.792000+00:00,4
788,Clerk-000004,Check application form completeness,2023-04-19 10:00:00+00:00,2023-04-19 10:12:29.172000+00:00,6
788,Appraiser-000001,Appraise property,2023-04-19 10:12:29.172000+00:00,2023-04-19 10:13:52.149000+00:00,8
788,Clerk-000002,Check credit history,2023-04-19 10:12:29.172000+00:00,2023-04-19 10:14:15.397000+00:00,2
788,AML Investigator-000002,AML check,2023-04-19 10:12:29.172000+00:00,2023-04-19 10:19:12.676000+00:00,13
788,Loan Officer-000004,Assess loan risk,2023-04-19 10:19:12.676000+00:00,2023-04-19 10:39:12.676000+00:00,16
